STARTcounty,area,pla,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,mill,lMincome,lLStax_pc,perc_catholics_1800,ind_share_1831
LINCOLNSHIRE,5.5564430000,SCREMBY,0.7923076700,0.0000000000,0.0000000000,,,0.0000000000,2.4599450000,0.0000000000,0.0000000000,0.1000000000
LINCOLNSHIRE,4.1991430000,ASHBY BY PARTNEY,0.9750000200,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8085520000,0.0000000000,0.0250000000
LINCOLNSHIRE,5.2065810000,HALTON HOLEGATE,,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.8472979100,3.4441226000,,
LINCOLNSHIRE,2.9033452500,HALTON HOLEGATE - EAST FEN,0.8137254700,1.0000000000,0.0000000000,2.0000000000,,0.0000000000,3.5554671000,0.0000000000,0.0000000000,0.1372549100
LINCOLNSHIRE,3.4874027500,TOYNTON ST PETER,0.8369565000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0779569890,0.1304347800
LINCOLNSHIRE,2.9759375000,TOYNTON ST PETER - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.4150902188,TOYNTON ST PETER - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.9374987500,TOYNTON ALL SAINTS,0.6974790100,0.0000000000,0.0000000000,,,0.0000000000,0.2063364400,3.7300651000,0.0000000000,0.1764705900
LINCOLNSHIRE,3.2821455000,TOYNTON ALL SAINTS - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,5.1104620000,SPILSBY,0.1525423700,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.1823215600,3.3593063000,0.0000000000,0.4463276900
LINCOLNSHIRE,2.9219855000,SPILSBY - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.8217307500,PARTNEY,0.4554455600,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,2.3733542000,3.7815888000,0.0000000000,0.1485148500
LINCOLNSHIRE,18.9188680000,APPLEBY,,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,1.3017592000,0.0000000000,,
LINCOLNSHIRE,3.0934100000,SAUSTHORPE,0.6078431600,1.0000000000,0.0000000000,,,0.0000000000,0.1103480600,3.3162041000,0.0000000000,0.1764705900
LINCOLNSHIRE,4.1256550000,HUNDLEBY,0.5098039500,2.0000000000,0.0000000000,,,0.0000000000,2.1092026000,3.2355776000,0.0000000000,0.2156862800
LINCOLNSHIRE,1.0901211250,HUNDLEBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.5975522500,RAITHBY,0.6888889100,0.0000000000,0.0000000000,,,0.0000000000,1.1657516000,3.3900239000,0.0000000000,0.1333333400
LINCOLNSHIRE,1.3086426250,RAITHBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,6.0279725000,EAST KEAL,0.5903614200,0.0000000000,0.0000000000,,,0.0000000000,2.3125355000,4.2490664000,0.0000000000,0.1445783100
LINCOLNSHIRE,1.7686662500,EAST KEAL - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,7.8744615000,WEST KEAL,0.7391304400,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.3452766000,0.0000000000,0.1652173800
LINCOLNSHIRE,0.8694092500,WEST KEAL - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.0041908750,WEST KEAL - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,4.6803600000,MAVIS ENDERBY,0.7631579000,0.0000000000,0.0000000000,,,0.0000000000,1.4439734000,3.9527218000,0.0000000000,0.0789473650
LINCOLNSHIRE,0.7310891250,MAVIS ENDERBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,4.1097665000,OLD BOLINGBROKE,0.6449704200,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,4.7290721000,0.0000000000,0.2899408300
LINCOLNSHIRE,1.7189292500,OLD BOLINGBROKE - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,2.5314920000,HAGNABY,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,3.7013021000,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,0.8492958750,HAGNABY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,6.1238540000,EAST KIRKBY,0.7032967200,2.0000000000,0.0000000000,,,0.0000000000,2.1202636000,4.9507842000,0.0000000000,0.2197802200
LINCOLNSHIRE,2.0817648750,EAST KIRKBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.0956132500,HAREBY,0.9473684400,0.0000000000,0.0000000000,,,0.0000000000,3.1570003000,3.1826727000,0.0000000000,0.0000000000
LINCOLNSHIRE,0.6700459375,HAREBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,8.682747000000001,RISBY,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.6141245000,LUSBY,0.6486486200,1.0000000000,0.0000000000,,,0.0000000000,1.5511024000,3.2333164000,0.0000000000,0.1351351300
LINCOLNSHIRE,0.7652115625,LUSBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.2334915000,ASGARBY,,0.0000000000,0.0000000000,,,0.0000000000,4.5780559000,0.0000000000,,
LINCOLNSHIRE,0.7931956250,ASGARBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,4.4382745000,MININGSBY,0.7173913100,0.0000000000,0.0000000000,,,0.0000000000,2.2682524000,3.5566459000,0.0000000000,0.1956521700
LINCOLNSHIRE,0.9932268750,MININGSBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.5744162500,CLAXBY PLUCKACRE,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.5839975000,0.0799999980,0.0000000000
LINCOLNSHIRE,3.1724965000,MOORBY,0.9302325800,0.0000000000,0.0000000000,,,0.0000000000,2.2046046000,4.2738843000,0.0000000000,0.0697674450
LINCOLNSHIRE,0.5673236875,MOORBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,2.1899622500,WILKSBY,1.0000000000,1.0000000000,0.0000000000,,,0.0000000000,0.9994056200,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,0.4086972188,WILKSBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,8.638229000000001,REVESBY,0.8322147700,0.0000000000,0.0000000000,,,0.0000000000,2.3174736000,0.0000000000,0.0046875002,0.0671140920
LINCOLNSHIRE,3.4098260000,REVESBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,5.3045042969,REVESBY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.0303796250,WYDAL,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,6.9958120000,MAREHAM LE FEN,0.6121212200,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,2.8576794000,0.0031999999,0.1939393900
LINCOLNSHIRE,2.3237072500,MAREHAM LE FEN - WEST FEN,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.3432417500,WOOD ENDERBY,0.7555555700,1.0000000000,0.0000000000,,,0.0000000000,2.3071580000,3.5272005000,0.0000000000,0.2222222200
LINCOLNSHIRE,1.2931353750,WOOD ENDERBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,5.0455710000,HALTHAM,0.7051281900,0.0000000000,0.0000000000,,,0.0000000000,1.8000582000,2.9957323000,0.0000000000,0.1923077000
LINCOLNSHIRE,0.9939497500,HALTHAM - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,11.4251760000,ROXBY,0.7804877800,0.0000000000,0.0000000000,,,0.0000000000,2.1833236000,0.0000000000,0.0000000000,0.1219512200
LINCOLNSHIRE,9.7199580000,HAGWORTHINGHAM,0.6597222100,1.0000000000,0.0000000000,,,0.0000000000,2.0783994000,3.8347542000,0.0000000000,0.2638889000
LINCOLNSHIRE,7.2239195000,KIRKBY ON BAIN,0.6307692500,0.0000000000,0.0000000000,,,0.0000000000,2.3195240000,2.7454376000,0.6021897800,0.1538461600
LINCOLNSHIRE,14.0776420000,TUMBY,0.8591549400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.0028498000,0.5124223800,0.1267605600
LINCOLNSHIRE,2.0788350938,TUMBY - WILDMORE FEN,0.6666666900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,0.3333333400
LINCOLNSHIRE,6.9391210000,TATTERSHALL,0.3931034500,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,3.6463199000,3.8985999000,0.0000000000,0.3586207000
LINCOLNSHIRE,11.9785840000,TATTERSHALL THORPE,,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,1.5377629000,0.0000000000,,
LINCOLNSHIRE,0.0906948594,TATTERSHALL THORPE - WILDMORE FEN,,0.0000000000,0.0000000000,3.0000000000,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,10.9571160000,CONINGSBY,0.6143497800,0.0000000000,0.0000000000,,,0.0000000000,2.8825128000,5.3305693000,0.0000000000,0.1748879000
LINCOLNSHIRE,1.8638070625,CONINGSBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.1753027813,CONINGSBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,.1533856494140625,CONINGSBY - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,.6681661250000001,HUNDLE HOUSES,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.6866587500,MOORHOUSES,,0.0000000000,0.0000000000,,,0.0000000000,1.2992830000,0.0000000000,,
LINCOLNSHIRE,0.4936013125,MEDLAM,,0.0000000000,0.0000000000,,,0.0000000000,2.2429235000,0.0000000000,,
LINCOLNSHIRE,8.1859515000,WESTVILLE,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,5.9224000000,SOUTH FERRIBY,0.5547445400,2.0000000000,0.0000000000,,,0.0000000000,1.6605270000,0.0000000000,0.0000000000,0.1824817500
LINCOLNSHIRE,8.267288499999999,CARRINGTON,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,9.7946960000,MIDVILLE,0.7374517300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1621621500
LINCOLNSHIRE,9.4252260000,EASTVILLE,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,3.1608582500,THORNTON-LE-FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.4401932500,DOVECOTE HALL,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,12.1616499844,FRITHVILLE,0.9870129800,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0129870130
LINCOLNSHIRE,10.1557940000,LANGRIVILLE,0.8839286000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0625000000
LINCOLNSHIRE,0.0275130938,LANGRIVILLE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.3146526563,WILDMORE FEN CHAPEL ALLOTMENT,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.3877115938,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,2.4886917500,WEST FEN CHAPEL ALLOTMENT,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.4993433750,EAST FEN CHAPEL ALLOTMENT,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.7615792500,EAST FEN ROYAL ALLOTMENTS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.7694240000,WILDMORE FEN MANORIAL ALLOTMENT,,0.0000000000,0.0000000000,,,0.0000000000,3.6026633000,0.0000000000,,
,,,0.6787878900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,0.1818181900
LINCOLNSHIRE,3.8092360000,FRITH BANK,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.8398765000,FRITH BANK - WILDMORE FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.1188754063,SWINECOATS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.7484933750,WEST HOUSES,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.2038507344,LANGRICK FERRY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.1108123594,ABBEY,,0.0000000000,0.0000000000,,,0.0000000000,2.8678989000,0.0000000000,,
LINCOLNSHIRE,0.7376801875,SIBSEY WILLOWS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,6.8323865000,SIBSEY,0.7469135500,2.0000000000,0.0000000000,,,0.0000000000,3.4437513000,3.2054527000,0.0007331378,0.1913580300
LINCOLNSHIRE,3.2796587500,SIBSEY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.8601818750,SIBSEY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.0786200078,SIBSEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.6347837500,STICKNEY,,2.0000000000,0.0000000000,,,0.0000000000,3.6752453000,3.3590517000,,
LINCOLNSHIRE,1.3097135000,STICKNEY - WEST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.9403811250,STICKNEY - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.9661492500,STICKNEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.3206530000,STICKFORD,0.7500000000,2.0000000000,0.0000000000,,,0.0000000000,0.8754687300,3.5990784000,0.0000000000,0.1826923000
LINCOLNSHIRE,1.7660790938,STICKFORD - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,28.2903860000,FRISKNEY,0.7705382700,0.0000000000,0.0000000000,,,0.0000000000,2.6088436000,3.5610461000,0.0000000000,0.1529745000
LINCOLNSHIRE,25.2165960000,WAINFLEET ST MARY,0.9090909400,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0641711210
LINCOLNSHIRE,25.3935980000,"BARTON UPON HUMBER, ST PETER",0.3087855300,3.0000000000,0.0000000000,,1.0000000000,0.0000000000,3.8310449000,4.3257298000,0.0049489639,0.4586563400
LINCOLNSHIRE,20.1594580000,BARROW UPON HUMBER,0.5738161800,2.0000000000,0.0000000000,,,0.0000000000,4.3333068000,3.4533489000,0.0000000000,0.2646239700
LINCOLNSHIRE,7.3588890000,WAINFLEET ALL SAINTS,0.2816326600,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,3.0845823000,0.0000000000,0.0000000000,0.4489795900
LINCOLNSHIRE,0.1266321484,WAINFLEET ST THOMAS,0.5217391300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7484341000,0.0000000000,0.2173913000
LINCOLNSHIRE,10.3628030000,THORPE ST PETER,0.9215686300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0490196090
LINCOLNSHIRE,2.3467867500,THORPE ST PETER - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,3.6061480000,LITTLE STEEPING,,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.5799773000,,
LINCOLNSHIRE,.7312121875000001,LITTLE STEEPING - EAST FEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,7.0665175000,GREAT STEEPING,0.8813559400,2.0000000000,0.0000000000,,,0.0000000000,2.3978953000,3.6022317000,0.0000000000,0.1186440700
LINCOLNSHIRE,4.4908660000,FIRSBY,0.8999999800,0.0000000000,0.0000000000,,,0.0000000000,1.8939902000,4.0284982000,0.0000000000,0.1000000000
LINCOLNSHIRE,3.1613362500,IRBY IN THE MARSH,0.8800000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8202450000,0.0000000000,0.0799999980
LINCOLNSHIRE,7.3141360000,BRATOFT,0.8913043700,0.0000000000,0.0000000000,,,0.0000000000,1.4180757000,2.9131458000,0.0000000000,0.0869565230
LINCOLNSHIRE,2.6637972500,GUNBY,0.7142857300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.0803585000,0.0000000000,0.0000000000
LINCOLNSHIRE,8.5559586289,ORBY,0.8253968400,0.0000000000,0.0000000000,,,0.0000000000,2.0642221000,2.9899464000,0.0000000000,0.1587301600
LINCOLNSHIRE,23.1454820000,GOXHILL,0.7420814600,2.0000000000,0.0000000000,,0.0000000000,0.0000000000,3.7812498000,3.0493946000,0.0000000000,0.1131221700
LINCOLNSHIRE,8.3699763633,ADDLETHORPE,0.8399999700,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0599999990
LINCOLNSHIRE,5.883898771484375,INGOLDMELLS,0.7719298000,1.0000000000,0.0000000000,,,0.0000000000,0.4700036300,0.0000000000,0.0000000000,0.1052631600
LINCOLNSHIRE,9.588209000000001,WINTHORPE,0.8000000100,1.0000000000,0.0000000000,,,0.0000000000,3.2365520000,4.0296416000,0.0000000000,0.1090909100
LINCOLNSHIRE,17.7384140000,BURGH LE MARSH,0.5650224100,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,2.0314324000,4.1694698000,0.0000000000,0.2645739900
LINCOLNSHIRE,21.5832440000,CROFT,0.8692307500,1.0000000000,0.0000000000,,,0.0000000000,2.9186711000,0.0000000000,0.0000000000,0.0692307730
LINCOLNSHIRE,7.4877880000,SKEGNESS,0.8800000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.1135154000,0.0000000000,0.1000000000
LINCOLNSHIRE,1.1721070781,MONKS LIBERTY,,0.0000000000,0.0000000000,,,0.0000000000,4.5751405000,0.0000000000,,
LINCOLNSHIRE,1.1568560000,SOUTH COMMON,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.2771445313,HOLMES COMMON,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.0140161094,THE LAWN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,19.2595220000,OWSTON,0.4164456100,0.0000000000,0.0000000000,,,0.0000000000,4.2541933000,0.0000000000,0.0000000000,0.2997347400
LINCOLNSHIRE,9.8112700000,WEST BUTTERWICK,0.5824742300,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2061855600
LINCOLNSHIRE,13.4481860000,EAST HALTON,0.8636363700,0.0000000000,0.0000000000,15.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1363636400
LINCOLNSHIRE,0.0101849746,CASTLE DYKES,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.0330502500,LINCOLN CASTLE,,4.0000000000,0.0000000000,,,0.0000000000,5.2352667000,0.0000000000,,
LINCOLNSHIRE,5.540957162109375,LINCOLN ST NICHOLAS,0.3865979300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2525773000
LINCOLNSHIRE,0.3802233320,ST JOHN NEWPORT,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,1.4384615781,LINCOLN ST PETER IN EASTGATE,0.2777777900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0173267330,0.4555555600
LINCOLNSHIRE,0.0686728125,LINCOLN ST PAUL,0.0737704930,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5573770400
LINCOLNSHIRE,0.0611234648,LINCOLN ST MICHAEL ON THE MOUNT,,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,7.1649528000,,
LINCOLNSHIRE,0.0788442813,LINCOLN ST MARY MAGDALEN IN THE BAIL,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3872832400
LINCOLNSHIRE,0.0114836533,BISHOP'S PALACE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,0.0093238086,COLDBATH HOUSE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
LINCOLNSHIRE,11.2934560000,NORTH KILLINGHOLME,0.8947368300,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8529539000,0.0000000000,0.0789473650
LINCOLNSHIRE,0.6124178125,LINCOLN ST SWITHIN,0.0037807184,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0040871934,0.4612476200
LINCOLNSHIRE,0.3656253242,LINCOLN ST MARTIN,0.0091883615,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6447166800
LINCOLNSHIRE,0.0363289805,LINCOLN ST PETER AT ARCHES,0.0065359478,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0168539320,0.6209150600
LINCOLNSHIRE,0.0349216914,LINCOLN ST BENEDICT,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6627218700
LINCOLNSHIRE,2.2244554219,LINCOLN ST MARY LE WIGFORD,0.0684931500,0.0000000000,0.0000000000,,,0.0000000000,4.2904596000,0.0000000000,0.0113960110,0.4657534400
LINCOLNSHIRE,0.1337470313,LINCOLN ST MARK,0.0091743115,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0155555560,0.4495412700
LINCOLNSHIRE,.5794228125000001,LINCOLN ST PETER AT GOWTS,0.0202702690,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5472973000
LINCOLNSHIRE,.7195656875000001,LINCOLN ST BOTOLPH,0.2012578500,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5220125900
LINCOLNSHIRE,8.573206000000001,CANWICK,,0.0000000000,0.0000000000,,,0.0000000000,0.8561868100,0.0000000000,,
LINCOLNSHIRE,8.6062850000,WASHINGBOROUGH,0.7246376900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2463768100
LINCOLNSHIRE,11.3137320000,SOUTH KILLINGHOLME,0.8383838500,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1616161600
LINCOLNSHIRE,12.0185760000,HEIGHINGTON,0.7500000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2058823600
LINCOLNSHIRE,22.9319980000,BRANSTON,0.8000000100,0.0000000000,0.0000000000,,,0.0000000000,2.0093319000,0.0000000000,0.0000000000,0.1777777800
LINCOLNSHIRE,13.3617280000,WADDINGTON,0.7208122000,1.0000000000,0.0000000000,,,0.0000000000,1.8775548000,0.0000000000,0.0000000000,0.1573604000
LINCOLNSHIRE,6.1306940000,BRACEBRIDGE,0.7083333100,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333360
LINCOLNSHIRE,5.2820690000,BOULTHAM,0.7727272500,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.2587824000,0.0000000000,0.0454545470
LINCOLNSHIRE,24.1391820000,SKELLINGTHORPE,,1.0000000000,0.0000000000,,,0.0000000000,0.2231435500,3.6532521000,,
LINCOLNSHIRE,10.1899170000,DODDINGTON,0.7575757500,0.0000000000,0.0000000000,,,0.0000000000,0.8081485600,2.8716795000,0.0121212120,0.0909090940
LINCOLNSHIRE,6.6157335000,WHISBY,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,1.4311084000,2.7300291000,0.0344827580,0.0000000000
LINCOLNSHIRE,4.2253735000,SWINETHORPE,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
LINCOLNSHIRE,4.8269815000,EAGLE HALL,0.8050847600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1610169600
LINCOLNSHIRE,15.0678830000,ULCEBY,0.6684210300,0.0000000000,0.0000000000,,,0.0000000000,1.3072060000,3.4460113000,0.0000000000,0.1631579000
LINCOLNSHIRE,5.9773520000,EAGLE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.4383640000,,
LINCOLNSHIRE,7.9908515000,NORTH SCARLE,0.7413793200,0.0000000000,0.0000000000,,,0.0000000000,4.2904596000,2.7200985000,0.0000000000,0.2241379300
LINCOLNSHIRE,8.9113980000,SWINDERBY,0.6635513900,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,3.1103356000,0.0000000000,0.1308411200
LINCOLNSHIRE,2.0366077500,MORTON,0.2753623100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3985507200
