STARTcounty,area,pla,NrGentry,latitude,longitude,valordummy,mill,lLStax_pc,perc_catholics_1800,cutoff1,cutoff2
OXFORDSHIRE,7.5056194296875,FILKINS,1,423497.63,208333.47,0,0,2.8954096,0,4,4
OXFORDSHIRE,4.235085,HOLWELL,1,422309.5,208741.03,0,0,0,0,4,4
OXFORDSHIRE,.45723690625,BANBURY,4,445522.25,240549.91,1,0,4.0859761,.0018731602,4,4
OXFORDSHIRE,4.19288325,KELMSCOT,1,425297.03,199485.89,1,0,2.5494452,0,4,4
OXFORDSHIRE,2.4774955,GRAFTON,0,426718.03,200448.63,0,0,4.1108737,0,4,4
OXFORDSHIRE,1.682764875,RADCOT,0,428219.06,199728,0,0,0,0,4,4
OXFORDSHIRE,6.8335255,CLANFIELD,2,428362.34,201352.75,1,0,3.1447024,0,4,4
OXFORDSHIRE,4.54520410546875,KENCOT,2,430242.75,208180.08,0,0,4.0823684,.015075377,4,4
OXFORDSHIRE,8.515675312500001,ALVESCOT,2,431278.22,205342.19,1,0,3.2534704,0,4,4
OXFORDSHIRE,9.18462240625,BLACK BOURTON,0,431504.69,205082.2,0,0,3.6362002,,4,4
OXFORDSHIRE,13.2799062265625,BRIZE NORTON,1,431828.59,207923.56,0,0,2.9216242,0,4,4
OXFORDSHIRE,18.159286,,0,431401.47,202827.88,0,0,4.076818,,4,4
OXFORDSHIRE,6.6563225,LEW,0,432550.22,205949.75,1,0,3.0075667,.033755273,4,4
OXFORDSHIRE,10.407732,NEITHROP,0,444976,241126.88,1,0,4.3399825,.0025116613,4,4
OXFORDSHIRE,12.947435,COTE AND ASTON,0,434741.66,202671.17,0,0,3.069602,.011142061,4,4
OXFORDSHIRE,3.12048675,SHIFFORD,1,437264.47,202605.81,1,0,2.8332133,.17021276,4,4
OXFORDSHIRE,2.566966,BRIGHTHAMPTON,0,437876.38,203272.69,0,0,0,,4,4
OXFORDSHIRE,2.150914,CHIMNEY,0,436231,200916.27,1,0,3.2771447,.19047619,4,4
OXFORDSHIRE,.13149178125,BURROWAY,0,430738.47,200237.7,0,0,0,,4,4
OXFORDSHIRE,3.69668025,BROUGHTON POGGS,1,422184.69,205064.33,0,0,3.358058,.0063291141,4,4
OXFORDSHIRE,.650272,WITNEY,3,435470.66,209707.7,1,1,0,.0037617555,4,4
OXFORDSHIRE,12.24670649023438,CURBRIDGE,0,436638.31,209177.67,0,0,5.369596,.060301509,4,4
OXFORDSHIRE,4.5257875,CRAWLEY,0,433779.09,213298.78,0,0,3.3964241,.043636363,4,4
OXFORDSHIRE,11.584851,HAILEY,0,435960.91,212597.44,0,0,2.9134021,.004854369,4,4
OXFORDSHIRE,3.3909855,WYKHAM,0,444195.63,238152.88,0,0,3.3202283,,4,4
OXFORDSHIRE,9.826516859374999,COGGES,2,437356.53,209319.91,0,0,3.3914275,0,4,4
OXFORDSHIRE,6.813675,DUCKLINGTON,3,434947.63,206954.13,0,0,2.982002,0,4,4
OXFORDSHIRE,2.700804125,HARDWICK,0,438036.75,205616.7,0,0,6.2017255,,4,4
OXFORDSHIRE,1.44552375,YELFORD,1,435756.47,204830.27,0,0,0,0,4,4
OXFORDSHIRE,10.6655361875,STANDLAKE,2,439236.81,205624.92,1,0,3.8406956,.0077821012,4,4
OXFORDSHIRE,8.336204499999999,NORTHMOOR,0,442007.69,202592.09,0,0,0,,4,4
OXFORDSHIRE,14.984292125,STANTON HARCOURT,1,441860.16,207096.92,0,0,4.8679309,0,4,4
OXFORDSHIRE,8.412946,SOUTH LEIGH,1,439445.53,208202.34,0,0,3.0224798,0,4,4
OXFORDSHIRE,9.548783999999999,NORTH LEIGH,2,438738.47,214152.86,1,0,4.0432982,0,4,4
OXFORDSHIRE,4.005722,BROUGHTON,0,441843.69,238745.27,1,0,3.5619428,,4,4
OXFORDSHIRE,9.184816,HANBOROUGH,2,442518.03,213471.3,0,0,2.6554065,0,4,4
OXFORDSHIRE,22.122686,EYNSHAM,0,441652.28,210500.92,1,0,3.0973165,0,4,4
OXFORDSHIRE,6.585382,CASSINGTON,0,444913.41,211273.44,0,0,3.7169809,.0028328612,4,4
OXFORDSHIRE,2.74284925,WORTON,0,445884.5,212077.61,1,0,3.0135722,.013333334,4,4
OXFORDSHIRE,3.35952625,BLADON,1,445075.44,214393.19,1,0,3.0483248,0,4,4
OXFORDSHIRE,2.40515775,HENSINGTON,0,445109.19,217265.41,1,0,3.6031659,0,4,4
OXFORDSHIRE,6.1552695,YARNTON,0,447576.13,212088.89,1,0,2.5870802,0,4,4
OXFORDSHIRE,.8315923750000001,"OXEY MEAD, PIXEY MEAD, WEST MEAD",0,448438.16,210353.03,0,0,0,,4,4
OXFORDSHIRE,5.795123,KIDLINGTON,0,449435.53,214037.28,0,0,3.9415817,,4,4
OXFORDSHIRE,3.33874669921875,THRUP,0,448984.13,215912.3,0,0,3.0713696,.23809524,4,4
OXFORDSHIRE,3.35772275,CAMPSFIELD,0,446771.75,214991.34,0,0,0,,4,4
OXFORDSHIRE,2.31576825,WIDFORD,0,427061.94,212961.91,0,0,0,,4,4
OXFORDSHIRE,4.4780205,NORTH NEWINGTON,0,441452.97,240213.73,0,0,0,.001858736,4,4
OXFORDSHIRE,.99865514453125,GOSFORD,0,450459.75,214170.84,0,0,2.5649493,.44444445,4,4
OXFORDSHIRE,5.648704,WATER EATON,0,451130.41,212051.13,1,0,4.0171213,.098039217,4,4
OXFORDSHIRE,4.8324705,WOOLVERCOT,0,449302.28,209987.19,1,0,3.150723,0,4,4
OXFORDSHIRE,1.175234375,CUTTESLOWE,0,450881.63,210813.42,0,0,0,,4,4
OXFORDSHIRE,1.632385,BINSEY,0,449029.22,207689.95,1,0,0,0,4,4
OXFORDSHIRE,1.56542075,PORT MEADOW,0,449450.38,208356.47,0,0,0,,4,4
OXFORDSHIRE,1.28859375,WILCOTE,0,437028.69,214959.17,1,0,2.9348235,0,4,4
OXFORDSHIRE,4.0145485,"OXFORD, ST GILES",0,450944.66,208399.06,0,0,0,0,4,4
OXFORDSHIRE,1.0097288125,HOLYWELL,0,451888.81,206949.48,1,0,0,0,4,4
OXFORDSHIRE,2.068472875,"OXFORD, ST CLEMENT",0,453103.97,205248.73,0,0,0,,4,4
OXFORDSHIRE,.03845558203125,"OXFORD, ST JOHN",0,451711.38,206086.42,0,0,0,0,4,4
OXFORDSHIRE,8.0803245,WROXTON,1,440727.41,242361.63,1,0,3.2807322,0,4,4
OXFORDSHIRE,.35726225,"OXFORD, ST PETER IN THE EAST",0,452129.63,206284.13,0,0,0,0,4,4
OXFORDSHIRE,.0441311953125,"OXFORD, ALL SAINTS",4,451399.5,206220.72,1,0,0,.005357143,4,4
OXFORDSHIRE,.084969109375,"OXFORD, ST ALDATE",0,451388.53,205830.56,1,0,0,0,4,4
OXFORDSHIRE,.197286765625,"OXFORD, ST EBBE",0,451115.06,205822.11,1,0,0,.00022962113,4,4
OXFORDSHIRE,2.6890275,"OXFORD, ST THOMAS",0,450167.41,206293,1,0,0,.00030515715,4,4
OXFORDSHIRE,.0424349609375,"OXFORD, ST PETER LE BAILEY",0,451105.47,206202.89,0,0,0,0,4,4
OXFORDSHIRE,.061487171875,"OXFORD, ST MICHAEL",0,451319.88,206347.98,1,0,0,.0037418148,4,4
OXFORDSHIRE,.168584734375,"OXFORD, ST MARY MAGDALENE",0,451211.06,206529.23,0,0,6.562016,.00079491257,4,4
OXFORDSHIRE,.351150625,"OXFORD, CHRISTCHURCH COLLEGE",0,451746.38,205723.31,1,0,0,0,4,4
OXFORDSHIRE,.04914930078125,"OXFORD, ST MARY THE VIRGIN",0,451619.41,206278.19,0,0,0,0,4,4
OXFORDSHIRE,2.17918925,BALSCOTT,0,439128.44,241836.47,1,0,0,0,4,4
OXFORDSHIRE,1.84382322265625,LITTLEMORE,0,454889.09,203346.39,1,0,2.6149597,,4,4
OXFORDSHIRE,1.7950332734375,LITTLEMORE,0,455155.84,203456.64,0,0,0,0,4,4
OXFORDSHIRE,2.02310075,IFFLEY,2,452983.22,203686.89,0,0,2.7710631,0,4,4
OXFORDSHIRE,3.677434,COWLEY,0,454704.63,204371.7,1,0,3.4138782,.0017921147,4,4
OXFORDSHIRE,9.179012,HEADINGTON,2,454677.22,207065.98,1,0,3.1925585,.00062034739,4,4
OXFORDSHIRE,6.248213765625,MARSTON,2,452568.25,210119.09,1,0,0,.0082417587,4,4
OXFORDSHIRE,5.1851735,ELSFIELD,1,453790.69,209981.14,1,0,2.5563657,0,4,4
OXFORDSHIRE,3.1868035,WOOD EATON,1,453172.59,211659.56,1,0,3.838625,.023255814,4,4
OXFORDSHIRE,2.3682585,STOWOOD,0,455504.84,210310.53,0,0,0,0,4,4
OXFORDSHIRE,3.301089643554687,NOKE,1,454863.09,213754.52,1,0,2.4462919,0,4,4
OXFORDSHIRE,6.7677565,SWALCLIFFE,2,438089.28,237740.28,1,0,3.7908518,.0079365084,4,4
OXFORDSHIRE,14.584887,BECKLEY,0,457021.81,213307,1,0,3.0282619,0,4,4
OXFORDSHIRE,5.1528665,HORTON CUM STUDLEY,1,459225.5,212452.5,1,0,2.4140322,,4,4
OXFORDSHIRE,3.8985405,STUDLEY,1,459924.47,214030.88,1,0,0,0,4,4
OXFORDSHIRE,11.110467,STANTON ST JOHN,2,458343,209665.33,1,0,3.7532618,.0021276595,4,4
OXFORDSHIRE,2.842282,FORESTHILL,0,457586.03,207790.2,1,0,2.5911288,0,4,4
OXFORDSHIRE,6.840671,HOLTON,1,460404.56,207082.58,0,0,3.5242872,.018050542,4,4
OXFORDSHIRE,7.9535705,WATERPERRY,0,461859.31,207799.34,1,0,4.530499,.13168724,4,4
OXFORDSHIRE,2.30815025,THOMLEY,0,462931.69,208749.86,1,0,0,,4,4
OXFORDSHIRE,2.714102,WATERSTOCK,0,463673.97,205384.31,1,0,3.4398351,0,4,4
OXFORDSHIRE,5.3165055,SHOTOVER,0,457270.94,206416.59,0,0,0,0,4,4
OXFORDSHIRE,4.675934,HORSEPATH,1,457606.91,204715.11,1,0,2.6288009,0,4,4
OXFORDSHIRE,4.0720105,SIBFORD FERRIS,1,436003.78,237280.81,0,0,3.3054523,.012096774,4,4
OXFORDSHIRE,9.023546,GARSINGTON,3,457627.28,202385.92,1,0,3.5110123,0,4,4
OXFORDSHIRE,3.95375275,SANDFORD,2,454595.81,201681.97,1,0,4.0931535,.013100437,4,4
OXFORDSHIRE,8.501594000000001,NUNEHAM COURTENAY,0,454356.5,198763.53,0,0,3.0239031,0,4,4
OXFORDSHIRE,8.0357515,CULHAM,0,451412.13,195718.38,0,0,0,0,4,4
OXFORDSHIRE,.36143734375,OTNEY MEAD,0,449650.66,194372.8,0,0,0,,4,4
OXFORDSHIRE,6.744185375,CLIFTON HAMPDEN,0,456075.03,198182.42,0,0,2.637125,0,4,4
OXFORDSHIRE,3.35441325,MARSH BALDON,1,456809.88,198908.16,0,0,0,.025157232,4,4
OXFORDSHIRE,4.4432515,TOOT BALDON,1,456845.31,200361.45,1,0,0,0,4,4
OXFORDSHIRE,3.825884,CHISLEHAMPTON,0,458829.88,199022.03,1,0,3.5023825,0,4,4
OXFORDSHIRE,1.210812375,CHIPPINGHURST,0,459723.22,200849.61,0,0,3.114573,0,4,4
OXFORDSHIRE,2.068237375,DENTON,2,459508.84,202208.05,0,0,2.8600006,0,4,4
OXFORDSHIRE,7.133226,SIBFORD GOWER,1,435171.88,238486.16,0,0,3.1184096,.0059171598,4,4
OXFORDSHIRE,4.0961215,CUDDESDON,0,460231.41,203211.66,1,0,3.4891856,0,4,4
OXFORDSHIRE,4.169028,WHEATLEY,1,460109.47,205076.31,0,0,2.6614528,0,4,4
OXFORDSHIRE,5.744928,GREAT MILTON,3,463041.47,202904.7,1,0,3.8482115,0,4,4
OXFORDSHIRE,5.3923995,LITTLE MILTON,1,461663.91,200920.53,0,0,3.1752722,0,4,4
OXFORDSHIRE,2.3765575,ASCOT,2,461594.09,198800.06,1,0,3.2834144,0,4,4
OXFORDSHIRE,4.413968,CHILWORTH,0,463089.81,204296.55,0,0,0,0,4,4
OXFORDSHIRE,.9462735,DRAYCOT,0,464585.72,205765.16,1,0,3.5361166,,4,4
OXFORDSHIRE,1.73337275,TIDDINGTON,0,464947.63,204264.11,0,0,2.7080503,0,4,4
OXFORDSHIRE,2.857009546875,ALBURY,0,465816.59,206710.31,0,0,0,0,4,4
OXFORDSHIRE,3.3827345,GREAT HASELEY,3,464398.44,201593.39,0,0,5.7176366,0,4,4
OXFORDSHIRE,3.17759025,LITTLE HASELEY,1,463678.75,200322.47,0,0,4.4003577,0,4,4
OXFORDSHIRE,4.641048,EPWELL,1,435691.53,241083.5,1,0,3.2042236,.0081743868,4,4
OXFORDSHIRE,3.3963005,LATCHFORD AND LOBB,1,466283.47,202004.08,0,0,5.3461547,0,4,4
OXFORDSHIRE,3.1625155,RYCOTE,0,466752.41,203908.13,0,0,5.2462721,0,4,4
OXFORDSHIRE,21.172874,THAME,2,469909.97,204969.8,1,0,5.2500138,.00057770073,4,4
OXFORDSHIRE,2.15316975,TYTHROP,0,473994,206865.61,0,0,2.2293818,,4,4
OXFORDSHIRE,6.1675935,SYDENHAM,0,472590.97,202330.31,0,0,0,0,4,4
OXFORDSHIRE,3.12484275,EMINGTON,0,474244.19,202975.83,0,0,3.1135154,0,4,4
OXFORDSHIRE,7.6111535,CHINNOR,0,475599.84,200866.11,0,0,3.4788704,.00099108031,4,4
OXFORDSHIRE,3.141445,HENTON,1,476273.47,202248.75,1,0,2.9639835,.0046296297,4,4
OXFORDSHIRE,4.050751,CROWELL,0,475427.13,198810.69,0,0,2.865766,0,4,4
OXFORDSHIRE,17.619178,STOKENCHURCH,1,477004,195412.44,0,0,3.078176,.0011848342,4,4
OXFORDSHIRE,11.881408,ASTON ROWANT,1,472927.34,199381.03,1,0,5.1685352,.0010570824,4,4
OXFORDSHIRE,3.84951875,WEST SHUTFORD,0,437527.06,240247.59,0,0,0,.0069605568,4,4
OXFORDSHIRE,1.778018,ATTINGTON,0,470013.81,201654.83,0,0,0,0,4,4
OXFORDSHIRE,4.803993,TETSWORTH,1,468346.28,201786.56,1,0,3.1586359,0,4,4
OXFORDSHIRE,1.705987,ADWELL,0,469958.53,199909.11,0,0,2.594106,0,4,4
OXFORDSHIRE,11.035688234375,LEWKNOR,1,471858.09,197611.56,1,0,4.2408471,.0028208746,4,4
OXFORDSHIRE,6.19138309375,LEWKNOR UPHILL,0,478667.84,194930.5,0,0,0,,4,4
OXFORDSHIRE,1.07458275,IBSTONE,0,475279.69,192843.5,0,0,0,,4,4
OXFORDSHIRE,9.750562,SHIRBURN,0,471065.72,195405.2,1,0,4.4174223,.018461538,4,4
OXFORDSHIRE,1.948099921875,SOUTH WESTON,0,472917.75,198291.63,0,0,3.272943,0,4,4
OXFORDSHIRE,3.04179225,WHEATFIELD,0,468619.69,199799.88,0,0,2.4638534,,4,4
OXFORDSHIRE,3.59783075,STOKE TALMAGE,0,467805.78,199199.48,1,0,3.4527204,0,4,4
OXFORDSHIRE,1.627371375,EAST SHUTFORD,0,439134.16,239976.64,0,0,3.4339871,.096774191,4,4
OXFORDSHIRE,19.393967,PYRTON,1,473246.88,197599.89,1,0,4.7032542,0,4,4
OXFORDSHIRE,14.824723125,WATLINGTON,1,472990.19,192964.52,1,0,2.9258232,.019639935,4,4
OXFORDSHIRE,3.1692885,PISHILL,0,471988.19,189559.34,1,0,3.0092766,0,4,4
OXFORDSHIRE,1.933365625,CUXHAM,1,466420.53,195392.86,1,0,2.9001279,0,4,4
OXFORDSHIRE,.9814048125,EASINGTON,0,466020.28,196822.84,0,0,0,0,4,4
OXFORDSHIRE,1.340260875,WARPSGROVE,0,464875.34,198617.77,1,0,0,0,4,4
OXFORDSHIRE,8.265902499999999,CHALGROVE,1,463897.09,197265.94,1,0,3.6012185,0,4,4
OXFORDSHIRE,1.533267,ROFFORD,0,462906.91,198591.05,0,0,0,0,4,4
OXFORDSHIRE,5.1105805,NEWINGTON,2,462177.38,195349.55,0,0,0,,4,4
OXFORDSHIRE,3.5376415,GREAT HOLCOMBE,0,461003.25,197410.23,1,0,0,,4,4
OXFORDSHIRE,8.507766999999999,TADMARTON,1,439855.75,237106.16,0,0,3.5852535,0,4,4
OXFORDSHIRE,2.7687776875,BRITWELL PRIORY,0,470807.5,193133.31,1,0,0,,4,4
OXFORDSHIRE,2.40715875,BRITWELL SALOME,1,467441.91,192701.25,0,0,3.6951101,.15384616,4,4
OXFORDSHIRE,11.063375,SWYNCOMBE,1,468453.03,190099.5,0,0,0,0,4,4
OXFORDSHIRE,10.01510360302734,EWELME,3,470188.63,194895.63,1,0,4.1561217,.02907916,4,4
OXFORDSHIRE,6.472112,BRIGHTWELL BALDWIN,0,465258.13,194266.09,0,0,0,0,4,4
OXFORDSHIRE,3.732786362304688,BERRICK SALOME,2,467867.5,194610.81,1,0,3.7004786,0,4,4
OXFORDSHIRE,6.943155,WARBOROUGH,1,459927.31,193740.8,1,0,3.1839886,0,4,4
OXFORDSHIRE,5.2650805,DRAYTON,1,459690.25,196467.38,0,0,3.8286414,.0030030031,4,4
OXFORDSHIRE,6.7704575,DORCHESTER,2,457671.38,195547.09,1,0,0,.021939954,4,4
OXFORDSHIRE,1.1716775,OVERY,1,458475.88,193841.22,0,0,0,,4,4
OXFORDSHIRE,12.688876,BLOXHAM,1,443412.03,235996.67,1,0,3.7410176,.0029784066,4,4
OXFORDSHIRE,2.788428296875,BURCOT,0,456124.59,196628.55,1,0,2.7725887,.23312883,4,4
OXFORDSHIRE,10.60405552734375,BENSON,0,466274.38,194141.31,1,0,3.7998013,0,4,4
OXFORDSHIRE,1.198456125,FIFIELD,0,462957.28,192526.22,0,0,0,0,4,4
OXFORDSHIRE,2.66555675,CROWMARSH GIFFORD,0,462478.03,189368,0,0,4.6267219,.0030769231,4,4
OXFORDSHIRE,7.401821,NEWNHAM MURREN,1,462282.25,188373.02,0,0,3.796576,,4,4
OXFORDSHIRE,8.0403445,NUFFIELD,0,467268.72,187628.19,1,0,3.9423282,0,4,4
OXFORDSHIRE,4.7446365,NETTLEBED,1,470143.16,187127.45,1,0,0,.0023923444,4,4
OXFORDSHIRE,12.499457,BIX,0,471998.5,186295.52,0,0,2.5649493,.012224939,4,4
OXFORDSHIRE,7.030566,HENLEY-ON-THAMES,3,475038.31,183902.48,1,0,0,0,4,4
OXFORDSHIRE,11.891615,ROTHERFIELD GREYS,0,472560.63,183242.7,0,0,4.0606337,.00087336247,4,4
OXFORDSHIRE,5.088397,MILCOMBE,1,440520.53,234820.7,1,0,3.4339871,.017391304,4,4
OXFORDSHIRE,6.799201,MONGEWELL,0,463559.69,187205.14,0,0,3.6064031,0,4,4
OXFORDSHIRE,3.446716,NORTH STOKE,0,461708.09,186304.14,0,0,3.6971781,.010050251,4,4
OXFORDSHIRE,13.899192,IPSDEN,2,465144.06,185093.23,1,0,3.9593081,0,4,4
OXFORDSHIRE,12.738488,CHECKENDON,0,465679.25,182927.22,0,0,4.2450609,0,4,4
OXFORDSHIRE,13.733658,SOUTH STOKE,0,463129.84,182767.64,1,0,4.0670524,.0053262315,4,4
OXFORDSHIRE,18.530498,GORING,2,462721.41,180600.7,1,0,3.4662023,0,4,4
OXFORDSHIRE,8.359163025390625,WHITCHURCH,2,464639.84,178130.95,0,0,3.8856509,.024161074,4,4
OXFORDSHIRE,12.627482,MAPLEDURHAM,1,468308.22,176941.19,1,0,4.626945,.040960453,4,4
OXFORDSHIRE,19.784258,CAVERSHAM,4,470929.41,177317.02,1,0,3.5248022,0,4,4
OXFORDSHIRE,12.794869,EYE AND DUNSDEN,0,473287.81,177844,0,0,3.2366278,0,4,4
OXFORDSHIRE,5.3010945,BODICOTE,1,446596.97,238368.59,0,0,4.186152,.0051347883,4,4
OXFORDSHIRE,11.087802,SHIPLAKE,1,474750.06,179231.72,0,0,4.2567153,0,4,4
OXFORDSHIRE,8.905481,ROTHERFIELD PEPPARD,0,471477.19,181901.11,0,0,3.6532521,0,4,4
OXFORDSHIRE,8.153325000000001,HARPSDEN,0,475116.53,180553.36,0,0,3.9523742,0,4,4
OXFORDSHIRE,2.59357175,STADHAMPTON,0,460419.22,199280.17,1,0,2.6855774,0,4,4
OXFORDSHIRE,3.0355205,ALKERTON,0,438035.66,242844.16,0,0,3.3632307,0,4,4
OXFORDSHIRE,5.87336353125,HORNTON,1,440431.06,245919.72,0,0,2.9123507,0,4,4
OXFORDSHIRE,8.415908,EAST ADDERBURY,2,448053.34,236040.88,0,0,3.8469048,.0041623311,4,4
OXFORDSHIRE,4.825015,WEST ADDERBURY,0,446893.44,234445.77,0,0,0,.010075566,4,4
OXFORDSHIRE,3.26889775,MILTON,1,444678.09,234809.59,1,0,3.155581,.019512195,4,4
OXFORDSHIRE,3.05282475,BARFORD ST JOHN,1,444365.81,233434.7,0,0,4.4188404,.030534351,4,4
OXFORDSHIRE,10.3151,DEDDINGTON,1,447110.47,231624.84,0,0,4.3760304,0,4,4
OXFORDSHIRE,2.89648075,CLIFTON,2,448827.09,232476.11,1,0,3.4642467,,4,4
OXFORDSHIRE,4.283453,HEMPTON,0,444330.13,231320.64,0,0,3.6233149,,4,4
OXFORDSHIRE,6.368439,SHILTON,1,426022.28,209034.97,0,0,0,0,4,4
OXFORDSHIRE,4.62132691015625,BARFORD ST MICHAEL,1,444792.19,232702.97,1,0,4.3969154,0,4,4
OXFORDSHIRE,5.745282,SOUTH NEWINGTON,0,440629.97,232637.45,1,0,3.2639964,.012987013,4,4
OXFORDSHIRE,4.8124395,WIGGINGTON,0,438513.03,233769.98,1,0,3.5383985,0,4,4
OXFORDSHIRE,22.355846,HOOK NORTON,2,435500.28,233716.34,1,0,4.3912334,0,4,4
OXFORDSHIRE,7.6809725,SWERFORD,0,437686.25,230964.41,0,0,3.7151444,0,4,4
OXFORDSHIRE,9.820729,GREAT ROLLRIGHT,1,432194.84,231411.08,0,0,3.1336021,0,4,4
OXFORDSHIRE,2.5207145,LITTLE ROLLRIGHT,1,429281.22,230209.89,1,0,3.9389305,0,4,4
OXFORDSHIRE,6.145383,SALFORD,0,428519.84,228454.64,0,0,3.6768508,.067448683,4,4
OXFORDSHIRE,3.37347875,CORNWELL,0,427325.47,227375.83,0,0,3.7504086,0,4,4
OXFORDSHIRE,7.071585,CHASTLETON,2,424598.47,229962.91,1,0,3.3393221,0,4,4
OXFORDSHIRE,8.460939,LANGFORD,0,424181.59,202218.58,0,0,0,0,4,4
OXFORDSHIRE,7.6088105,KINGHAM,1,426256.5,225039.88,1,0,3.0088043,0,4,4
OXFORDSHIRE,9.9253,CHIPPING NORTON,0,431628.91,226740.27,1,1,4.6841507,.0057471264,4,4
OXFORDSHIRE,9.75338053125,OVER NORTON,1,434436.53,228806.41,0,0,0,.06933333,4,4
OXFORDSHIRE,6.7708385,HEYTHROP,0,435545.31,227865.95,0,0,5.8481712,.26016259,4,4
OXFORDSHIRE,6.3720735,LITTLE TEW,1,437395.84,228777.19,1,0,3.1527359,.12037037,4,4
OXFORDSHIRE,12.284054,GREAT TEW,2,439716.06,228666.94,0,0,4.3815455,0,4,4
OXFORDSHIRE,9.260194,SANDFORD ST MARTIN,0,441666.22,228229.72,0,0,4.0309482,0,4,4
OXFORDSHIRE,6.03541,OVER WORTON,0,443187.69,228663.02,0,0,4.4104648,0,4,4
OXFORDSHIRE,2.954518,NETHER WORTON,2,442745.75,230388.81,1,0,3.0368743,0,4,4
OXFORDSHIRE,7.088489,DUNS TEW,0,445309.91,228889,1,0,3.9764683,0,4,4
OXFORDSHIRE,4.7474605,LITTLE FARINGDON,0,422903.19,201419.14,0,0,0,,4,4
OXFORDSHIRE,4.449145,STEEPLE ASTON,1,447509.28,225840.98,1,0,3.8066626,0,4,4
OXFORDSHIRE,3.71079725,MIDDLE ASTON,1,447422.13,227218.17,0,0,3.297642,0,4,4
OXFORDSHIRE,5.376139,NORTH ASTON,1,447942.94,229167.88,1,0,3.4011974,0,4,4
OXFORDSHIRE,6.0171605,SOULDERN,0,451041.56,230945.91,0,0,3.4139364,.023372287,4,4
OXFORDSHIRE,7.396812,SOMERTON,0,450634.56,228014.16,0,0,4.4729333,.10714286,4,4
OXFORDSHIRE,7.5931125625,FRITWELL,2,452740.03,229935.08,1,0,4.0775375,.085020244,4,4
OXFORDSHIRE,12.293212,STOKE LYNE,1,455324.31,228861.63,1,0,4.1692457,.0088339224,4,4
OXFORDSHIRE,3.28087,BAINTON,0,457555.47,227345.19,0,0,4.3295364,.18518518,4,4
OXFORDSHIRE,1.599753375,HARDWICK,1,457585.97,229509.03,0,0,4.0629029,.40000001,4,4
OXFORDSHIRE,2.947806,TUSMORE,1,456458.94,230856.31,0,0,0,.4375,4,4
OXFORDSHIRE,3.67415775,HETHE,0,459210.63,229655.58,0,0,2.4350743,0,4,4
OXFORDSHIRE,1.347113125,CLATTERCOT,0,445956.97,249068.86,0,0,0,0,4,4
OXFORDSHIRE,3.8899645,COTTISFORD,0,458110.78,231115.16,1,0,5.4349689,0,4,4
OXFORDSHIRE,12.0583665,MIXBURY,0,460880.03,233612.5,1,0,3.0910425,.027027028,4,4
OXFORDSHIRE,6.4309775,FINMERE,0,463339.84,233320.27,1,0,2.2881963,0,4,4
OXFORDSHIRE,3.77894325,SHELSWELL,1,461495.44,231296.64,0,0,4.4208465,0,4,4
OXFORDSHIRE,2.378992,NEWTON PURCELL,0,462211.31,229861.28,1,0,2.6288009,,4,4
OXFORDSHIRE,5.9107575,FRINGFORD,1,459795.78,227663.23,0,0,2.7265449,.002793296,4,4
OXFORDSHIRE,8.39955,STRATTON AUDLEY,1,461549.75,226898.77,0,0,0,.011111111,4,4
OXFORDSHIRE,4.1086545,GODINGTON,0,463595.78,226858.52,0,0,3.8781214,.26271185,4,4
OXFORDSHIRE,11.394798,LAUNTON,0,461277.03,223547.75,0,0,3.1091943,0,4,4
OXFORDSHIRE,9.416827,"BICESTER, MARKET END",0,458635.53,222159.02,0,0,3.8157675,.001545595,4,4
OXFORDSHIRE,2.23611725,PRESCOT,0,447684.75,248141.88,0,0,0,0,4,4
OXFORDSHIRE,5.803187,"BICESTER, KING'S END",2,456888.75,222301,0,0,5.6746969,.014285714,4,4
OXFORDSHIRE,7.669374,BUCKNELL,2,455748.06,225065.48,1,0,4.2751217,0,4,4
OXFORDSHIRE,6.0667895,ARDLEY,0,453698.91,226537.31,1,0,2.4600914,0,4,4
OXFORDSHIRE,7.4571045,MIDDLETON STONEY,1,452752.69,223929,0,0,2.6067965,.0032573289,4,4
OXFORDSHIRE,6.597598,UPPER HEYFORD,0,450568.5,226154.42,1,0,0,.0030674846,4,4
OXFORDSHIRE,7.0395155,LOWER HEYFORD,0,449739.25,224134.56,1,0,3.9462633,0,4,4
OXFORDSHIRE,4.5028325,ROUSHAM,1,447210.31,223712.19,0,0,3.7872841,0,4,4
OXFORDSHIRE,11.8429342265625,STEEPLE BARTON,0,444921.66,225924.27,1,0,4.8586149,0,4,4
OXFORDSHIRE,.25655684375,WESTCOT BARTON,0,444079.78,227731.33,0,0,0,,4,4
OXFORDSHIRE,8.2697865,KIDDINGTON,0,441178.31,222230.75,0,0,5.033361,0,4,4
OXFORDSHIRE,4.9708645,CLAYDON,1,445979.13,250377.17,1,0,2.8478122,0,4,4
OXFORDSHIRE,1.138634875,ASTERLEIGH,0,439969.25,222267.05,0,0,0,,4,4
OXFORDSHIRE,3.64613675,RADFORD,0,440280.31,223563.41,0,0,0,.65476191,4,4
OXFORDSHIRE,2.90103875,GAGINGWELL,0,440104.97,224814.91,0,0,3.5129013,.93220341,4,4
OXFORDSHIRE,5.2652025,CHURCH ENSTONE,0,438423.53,225594.56,1,0,4.2925649,.22916667,4,4
