STARTcounty,area,pla,agr_share_1831,latitude,longitude,valordummy,lLStax_pc,ind_share_1831,cutoff1,cutoff2
BERKSHIRE,8.247074,WINNERSH,.58273381,477970.69,170844.97,0,0,.1438849,4,4
BERKSHIRE,7.933653578125,WHISTLEY,.61567163,479575.34,177189.7,0,2.6931245,.29850745,4,4
BERKSHIRE,6.9686850625,BROAD HINTON,.74172187,480431.78,176744.06,0,0,.20529801,4,4
BERKSHIRE,8.673712,WOKINGHAM,,481734.75,170579.84,1,4.4718943,,4,4
BERKSHIRE,25.468668453125,WOKINGHAM SOUTH,.39597315,481277.97,167366.7,0,0,.15771812,4,4
BERKSHIRE,3.28735725,SEACOURT,.875,447898.31,207479.92,0,0,.125,4,4
BERKSHIRE,.858360125,ABINGDON ST NICHOLAS,.1484375,450309.56,201633.34,1,0,.5,4,4
BERKSHIRE,.26788378125,WOKINGHAM TOWN,.20628683,481102.22,168706.53,0,0,.61689585,4,4
BERKSHIRE,15.927353,FINCHAMPSTEAD,.66025639,478771.19,163738.91,0,3.0976493,.21153846,4,4
BERKSHIRE,4.684505,SONNING TOWN,.48559672,476123.19,175699.7,1,4.22295,.27572018,4,4
BERKSHIRE,15.193317,WOODLEY AND SANDFORD,.78600824,476732.19,173590.13,0,0,.1563786,4,4
BERKSHIRE,9.115600000000001,EARLEY,,474372.97,171604.64,1,0,,4,4
BERKSHIRE,17.898144,WARGRAVE,.59580052,479638.38,180003.75,0,4.7646942,.167979,4,4
BERKSHIRE,6.363094,REMENHAM,.44954127,477627.59,183445.38,0,3.5909584,.19266056,4,4
BERKSHIRE,16.776847,HURLEY,.67527676,482119.53,181766.3,1,3.0824924,.18081181,4,4
BERKSHIRE,10.090983,BISHAM,.45273632,484963.06,183595.42,1,2.9054592,.059701491,4,4
BERKSHIRE,22.804384,COOKHAM,.38186157,487956.34,183958.69,1,3.2447264,.32816228,4,4
BERKSHIRE,6.037824,BALKING,.91666669,432459.59,190990.55,0,0,.027777778,4,4
BERKSHIRE,3.63026025,MAIDENHEAD,,488759.84,181822.41,0,0,,4,4
BERKSHIRE,5.0604705,MAIDENHEAD,,488707.63,180303.63,0,0,,4,4
BERKSHIRE,31.50716,BRAY,.50615901,489579.31,177103.3,1,3.9054518,.28331468,4,4
BERKSHIRE,10.85090612109375,WHITE WALTHAM,.36178863,485664.28,179138.91,1,0,.18292683,4,4
BERKSHIRE,14.782804,WALTHAM ST LAWRENCE,.75999999,482914.66,175204.38,0,4.8754463,.13777778,4,4
BERKSHIRE,5.222248,RUSCOMBE,,480477.47,176334.09,1,0,,4,4
BERKSHIRE,21.443886,EASTHAMPSTEAD,.4845815,486066.81,166572.8,0,3.615557,.16299559,4,4
BERKSHIRE,18.218438,SANDHURST,.25786164,484624.91,162520.27,1,3.025095,.11320755,4,4
BERKSHIRE,22.460684,WINKFIELD - NORTH DISTRICT,.63454545,491756.25,172210.63,0,3.3407757,.21090908,4,4
BERKSHIRE,19.259656,WINKFIELD - SOUTH DISTRICT,,489744.38,167062.95,0,0,,4,4
BERKSHIRE,13.765601,WARFIELD,.45637584,487865.69,171703.94,0,0,.32885906,4,4
BERKSHIRE,3.536425375,BESSELS LEIGH,.82857144,446837.91,202180.05,0,5.3471074,.057142857,4,4
BERKSHIRE,12.967606,SUNNINGHILL,.235732,495590.38,168760.77,0,3.0387337,.32506204,4,4
BERKSHIRE,6.798536796875,CLEWER,.040609136,494780.03,177486.8,0,2.7265646,.44771573,4,4
BERKSHIRE,11.823549125,NEW WINDSOR,.025554808,496232.47,177083.13,0,4.3614264,.40215197,4,4
BERKSHIRE,.0479161015625,WINDSOR CASTLE - UPPER WARD,,497005.22,177102.73,1,0,,4,4
BERKSHIRE,10.139102,OLD WINDSOR,.32296652,497301.72,173669.39,1,2.7601323,.18421052,4,4
BERKSHIRE,12.206832,OLD WINDSOR,,495630,169546.63,0,0,,4,4
BERKSHIRE,4.63361083203125,TUBNEY,.70731705,443981.94,199503.34,1,0,.048780486,4,4
BERKSHIRE,5.6037115,BARKHAM,.78873241,477983,166295.72,0,3.9585767,.028169014,4,4
BERKSHIRE,2.06628465625,LITTLE HAMPDEN,.85714287,486133.25,203996.39,0,0,.095238097,4,4
BERKSHIRE,7.8915575,GREAT HAMPDEN,,485209.25,202161.61,0,0,,4,4
BERKSHIRE,6.5063865,FYFIELD,.75862068,441762.78,198240.67,0,3.6439984,.18965517,4,4
BERKSHIRE,4.5526135,KINGSTON BAGPUIZE,.64444447,440750.59,198674.84,0,2.8371272,.18888889,4,4
BERKSHIRE,9.383122999999999,LONGWORTH,.7079646,438806.47,198568.38,0,3.9747217,.2300885,4,4
BERKSHIRE,4.249695,DRAYCOT MOOR,.68333334,439974.16,198699.08,0,2.8094027,.21666667,4,4
BERKSHIRE,4.9495215,CHARNEY BASSET,.80821919,437747.72,194880.89,0,0,.1369863,4,4
BERKSHIRE,8.224123000000001,HINTON WALDRIST,.70833331,437160.59,198795.75,0,0,.072916664,4,4
BERKSHIRE,18.265302,BUCKLAND,.65734267,433616.78,198032.92,1,3.2381485,.11888112,4,4
BERKSHIRE,4.08402675,HATFORD,.93333334,433357.81,195302.02,0,4.6913481,0,4,4
BERKSHIRE,23.431674,FARINGDON,.48083067,429287.25,196860.05,0,0,.34345049,4,4
BERKSHIRE,3.44075625,LITTLE COXWELL,.72368419,428126.78,193189.73,0,0,.10526316,4,4
BERKSHIRE,5.856576,GREAT COXWELL,.79012346,426436.97,194356.83,1,0,.13580246,4,4
BERKSHIRE,6.3137305,EATON HASTINGS,.81632656,425979.03,197817.17,0,0,.06122449,4,4
BERKSHIRE,11.614468,BUSCOT,.6339286,422892.94,196844.67,0,0,.14285715,4,4
BERKSHIRE,8.1768485,COLESHILL,.71084338,424226.47,194185.17,1,0,.14457831,4,4
BERKSHIRE,7.6316325,SHRIVENHAM,.47142857,423534.94,188983.5,1,0,.30952382,4,4
BERKSHIRE,1.015917875,BOTLEY,.8125,448388.84,205920.44,1,4.7661881,.09375,4,4
BERKSHIRE,1.05184125,BRADLEY,1,446629.53,202554.66,0,0,0,4,4
BERKSHIRE,4.3843875,CHAWLEY,1,447645.25,205099.13,0,3.2088256,0,4,4
BERKSHIRE,1.60237125,CHILSWELL,1,449231.53,203384,0,0,0,4,4
BERKSHIRE,6.61212,CUMNOR,.83941609,445611,205027.84,1,3.8870068,.13138686,4,4
BERKSHIRE,.8678281875,HENWOOD,,447569.91,203137.45,0,0,,4,4
BERKSHIRE,3.74569525,HILLEND,1,446199.72,206810.47,0,3.6450768,0,4,4
BERKSHIRE,.5964144375,STROUD,1,444758.09,207569.2,0,3.4231763,0,4,4
BERKSHIRE,1.714030875,SWINFORD,.81818181,445070.13,208552.67,0,4.2626801,.090909094,4,4
BERKSHIRE,2.7285605,WHITLEY,1,444377.06,204773.53,0,4.2121277,0,4,4
BERKSHIRE,6.1657805,WATCHFIELD,.71276593,424371.44,191226.89,1,0,.22340426,4,4
BERKSHIRE,5.141469,BOURTON,.82051283,422737.97,187230.92,1,0,.15384616,4,4
BERKSHIRE,3.34281825,BECKETT,,426023.97,189307.59,0,0,,4,4
BERKSHIRE,7.5883745,LONGCOTT,.67346936,426971.59,191142.42,0,0,.24489796,4,4
BERKSHIRE,4.126031,FERNHAM,.93650794,429390.75,191648.92,0,0,.031746034,4,4
BERKSHIRE,7.1499415,SHELLINGFORD,.78205127,431236.66,193143,0,3.3749294,.15384616,4,4
BERKSHIRE,11.755996,STANFORD IN THE VALE,.50232559,434067.75,193673.23,0,0,.30232558,4,4
BERKSHIRE,3.94123975,GOOSEY,,436442.53,192520.58,0,2.9717631,,4,4
BERKSHIRE,4.2198895,PUSEY,,436230.19,196657.38,0,4.3197079,,4,4
BERKSHIRE,4.145183,DENCHWORTH,.66129035,437617.84,191888.05,1,0,.20967741,4,4
BERKSHIRE,4.765517,APPLETON,.88118809,443462.97,201031.08,0,0,.059405942,4,4
BERKSHIRE,3.445541,EATON,.70642203,444706.41,203122.03,0,0,.091743119,4,4
BERKSHIRE,6.1195875,WOOTTON,.91139239,448215.06,201605.55,0,3.5457788,.050632913,4,4
BERKSHIRE,5.3927025,WEST HANNEY,.57798165,439712.31,192763.97,0,0,.20183486,4,4
BERKSHIRE,7.1812425,EAST HANNEY,.62237763,442974.66,193540.42,0,4.0137296,.28671327,4,4
BERKSHIRE,1.405768375,POUGHLEY,,441595.81,193690.56,1,0,,4,4
BERKSHIRE,3.1006605,LYFORD,1,439881.59,194434.47,0,6.2055326,0,4,4
BERKSHIRE,9.880877,MARCHAM,.47368422,445631.13,197630.13,0,3.2783232,.25358853,4,4
BERKSHIRE,5.50813915625,FRILFORD,.82499999,444545.75,197330.69,0,3.2516656,.050000001,4,4
BERKSHIRE,3.77032325,GARFORD,.94230771,442503.81,195334.13,1,4.074542,.01923077,4,4
BERKSHIRE,9.798332,STEVENTON,.66666669,445833.5,192021.31,1,3.1715221,.2,4,4
BERKSHIRE,7.610332,DRAYTON,.61832058,446827.78,194161.08,0,2.8293698,.23664123,4,4
BERKSHIRE,5.974768,MILTON,.71511626,448303,191299.34,0,3.0225132,.15116279,4,4
BERKSHIRE,9.15128069921875,SUTTON COURTENEY,.66831684,450589.84,193972.13,0,3.2589509,.23762377,4,4
BERKSHIRE,5.249501461914062,SUTTON WICK,,448587.5,195688.81,0,3.4878118,,4,4
BERKSHIRE,3.51257,APPLEFORD,.77551019,452556.38,192917.25,0,3.197917,.06122449,4,4
BERKSHIRE,9.044399,LONG WITTENHAM,.68275863,454828.53,193501,0,0,.1724138,4,4
BERKSHIRE,3.6282855,LITTLE WITTENHAM,.94117647,456495.38,193100.94,1,4.2426791,0,4,4
BERKSHIRE,8.421253999999999,BRIGHTWELL,.6102941,459297.91,190901.58,0,4.4509082,.22058824,4,4
BERKSHIRE,2.9504075,SOTWELL,.66666669,458742.81,191396.81,0,3.3081069,.16666667,4,4
BERKSHIRE,3.50308275,ALL HALLOWS,.57499999,460401.22,191028.03,0,5.209486,.125,4,4
BERKSHIRE,.40982490625,"WALLINGFORD, ST MARY MORE",.12860893,460300.47,189566.8,0,0,.4566929,4,4
BERKSHIRE,.12465890625,WALLINGFORD CASTLE PRECINCTS,0,460933.88,189745.17,1,0,.5,4,4
BERKSHIRE,.179073296875,"WALLINGFORD, ST PETER",,460922.78,189433.03,0,0,,4,4
BERKSHIRE,3.496299,NORTH HINKSEY,.80769229,449712.25,204782.08,0,2.8704615,.15384616,4,4
BERKSHIRE,1.275157,GRANDPONT,,451710.5,204901.67,0,0,,4,4
BERKSHIRE,.9481791875,"WALLINGFORD, ST LEONARD",,459957.75,189096.28,0,0,,4,4
BERKSHIRE,13.465728,CHOLSEY,.7011494,458427.09,185669.84,1,0,.1072797,4,4
BERKSHIRE,4.5819095,CHOLSEY,,457988.13,187662.47,0,3.7948816,,4,4
BERKSHIRE,5.4698785,SOUTH MORETON,.58558559,455262.94,188628,0,4.4765787,.2972973,4,4
BERKSHIRE,4.37911,NORTH MORETON,.77419353,455954.06,190330.73,1,3.305665,.17204301,4,4
BERKSHIRE,7.0777455,ASTON TIRROLD,.79761904,455705.38,184884.77,1,0,.13095239,4,4
BERKSHIRE,16.976584,BLEWBURY,.80132449,452531.63,184872.31,0,4.383811,.1589404,4,4
BERKSHIRE,5.3350048203125,ASTON UPTHORPE,.64444447,456563.63,187416.41,0,0,.2888889,4,4
BERKSHIRE,5.687039,UPTON,.80000001,450817.09,186174.39,1,3.4843123,.06666667,4,4
BERKSHIRE,7.053981,EAST HAGBOURNE,.79255319,452992.94,189016.28,1,2.9722888,.19148937,4,4
BERKSHIRE,4.3813455,WEST HAGBOURNE,,450953.78,188001.64,0,4.6966238,,4,4
BERKSHIRE,4.5450045,DIDCOT,,452337.13,190792.28,0,2.7835577,,4,4
BERKSHIRE,10.231802,HARWELL,.73500001,449237.66,189121.25,1,3.333632,.22499999,4,4
BERKSHIRE,5.8443035,CHILTON,.95714283,448304.63,185485.19,0,4.254468,0,4,4
BERKSHIRE,12.6345480546875,EAST HENDRED,.61333334,447640.25,192018.72,0,3.9995105,.23999999,4,4
BERKSHIRE,8.305459193359376,WEST HENDRED,.87619048,444748.19,195240.52,0,0,.10476191,4,4
BERKSHIRE,7.1769225,ARDINGTON,.80582523,443393.44,188081.7,0,0,.15533981,4,4
BERKSHIRE,11.87801218652344,EAST LOCKINGE,.8369565,444212.34,191811.05,1,0,.043478262,4,4
BERKSHIRE,10.1901114375,WANTAGE,.3071253,444476.44,195249.45,0,0,.42260441,4,4
BERKSHIRE,7.5095195,GROVE,,439992.72,190435,0,0,,4,4
BERKSHIRE,2.47351775,SOUTH HINKSEY,.68627453,450997.66,203842.11,0,3.1940811,.3137255,4,4
BERKSHIRE,1.054518375,SOUTH HINKSEY,,452006.03,203431.34,0,0,,4,4
BERKSHIRE,2.58913375,BAGLEY WOOD,,451157.59,202160.7,0,0,,4,4
BERKSHIRE,7.303649,CHARLTON,,441223.72,187599.92,0,0,,4,4
BERKSHIRE,3.39479575,WEST LOCKINGE,,441920.5,187480.22,0,0,,4,4
BERKSHIRE,9.749265421875,LETCOMBE REGIS,.71929824,438720.09,189589.17,0,3.9041958,.21929824,4,4
BERKSHIRE,5.6221475,EAST CHALLOW,.765625,437725.97,189335.75,0,4.1261663,.21875,4,4
BERKSHIRE,6.69832042578125,LETCOMBE BASSETT,.75384617,436936.47,189292.84,0,3.0988488,.13846155,4,4
BERKSHIRE,13.09460179101563,CHILDREY,.69655174,437397.19,188596.83,1,0,.22758621,4,4
BERKSHIRE,13.525413,SPARSHOLT,.76978415,433846.97,186980.95,1,0,.071942449,4,4
BERKSHIRE,7.70181231640625,KINGSTON LISLE,.8125,433717.91,191837.2,0,0,.087499999,4,4
BERKSHIRE,.9454913125,FAWLER,,432033.53,188577.17,0,0,,4,4
BUCKINGHAMSHIRE,5.391402,LILLINGSTONE LOVELL,.71428573,471325.5,240883.72,0,4.3621883,.14285715,4,4
BUCKINGHAMSHIRE,17.122894,SOULBURY,.80132449,489006.38,227422.31,1,2.5550385,.052980132,4,4
BUCKINGHAMSHIRE,16.011178,STEWKLEY,.92338711,484441.38,225727.67,1,6.2223778,.028225806,4,4
BUCKINGHAMSHIRE,4.750692,DUNTON,,482021.53,224369.81,0,3.0829887,,4,4
BUCKINGHAMSHIRE,6.365702,HOGGESTON,.80000001,480598.63,224657.25,0,2.4904468,.044444446,4,4
BUCKINGHAMSHIRE,10.33736,SWANBOURNE,.75155282,479656.34,226983.11,1,3.4428034,.1552795,4,4
BUCKINGHAMSHIRE,6.3108695,GRANDBOROUGH,.83749998,476852.22,225232.22,0,3.3773377,.1125,4,4
BUCKINGHAMSHIRE,7.799571,WINSLOW,.48109967,476933.38,227568.56,0,0,.34020618,4,4
BUCKINGHAMSHIRE,5.2359175,ADDINGTON,.85185188,474703.88,228694.5,0,3.0182052,0,4,4
BUCKINGHAMSHIRE,9.635870000000001,EAST CLAYDON,.64556962,473761.88,225127.55,1,0,.21518987,4,4
BUCKINGHAMSHIRE,10.638919,MIDDLE CLAYDON,.58333331,471838.56,225242.42,0,0,.125,4,4
BUCKINGHAMSHIRE,10.21673,WESTBURY,.82999998,466315.31,240190.8,1,2.6698289,.14,4,4
BUCKINGHAMSHIRE,13.425265,STEEPLE CLAYDON,.70403588,470201.81,226803.05,1,3.026504,.17937219,4,4
BUCKINGHAMSHIRE,6.3207785,TWYFORD,.75,466479.38,226035.19,1,4.1969233,.17307693,4,4
BUCKINGHAMSHIRE,3.97623325,POUNDEN,,464274.75,225384.69,0,0,,4,4
BUCKINGHAMSHIRE,7.604042,CHARNDON,1,467683.53,223927.7,0,0,0,4,4
BUCKINGHAMSHIRE,11.319648,MARSH GIBBON,.71980679,464631.28,222362.06,0,3.0175514,.17874396,4,4
BUCKINGHAMSHIRE,4.5256475,EDGCOTT,.97619045,467306.84,222208.22,0,0,0,4,4
BUCKINGHAMSHIRE,10.219683,GRENDON UNDERWOOD,.86734694,468681.78,220989.3,0,3.9913301,.12244898,4,4
BUCKINGHAMSHIRE,15.49961853125,QUAINTON,.64356434,473880.09,221897.56,1,4.1511941,.24752475,4,4
BUCKINGHAMSHIRE,6.3708968359375,SHIPTON LEE,1,472486.75,222381.38,0,4.3194613,0,4,4
BUCKINGHAMSHIRE,5.365618875,HOGSHAW,1,474663.13,222976.69,0,5.5250545,0,4,4
BUCKINGHAMSHIRE,5.6631695,SHALSTONE,.8888889,464341.88,237291.44,0,4.1455736,.11111111,4,4
BUCKINGHAMSHIRE,8.024082,NORTH MARSTON,.71428573,477222.91,222800.44,1,2.9381866,.25324675,4,4
BUCKINGHAMSHIRE,4.0074035,OVING,.76595747,478899.09,222318.84,1,3.1565661,.12765957,4,4
BUCKINGHAMSHIRE,3.76537325,PITCHCOTT,1,477703.59,219870.31,0,2.9070282,0,4,4
BUCKINGHAMSHIRE,6.9102095,WHITCHURCH,.65948278,480282.44,220707.81,0,3.5219188,.21982759,4,4
BUCKINGHAMSHIRE,3.5076515,CRESLOW,1,481661.84,221864.86,0,0,0,4,4
BUCKINGHAMSHIRE,4.994586,CUBLINGTON,.72857141,483896,222308.83,0,3.3372936,.12857144,4,4
BUCKINGHAMSHIRE,22.995126,WING,.78228784,487836.59,222239.7,1,4.033011,.12177122,4,4
BUCKINGHAMSHIRE,6.851867,LINSLADE,.85416669,490768.25,225069.73,1,3.534173,.072916664,4,4
BUCKINGHAMSHIRE,1.76530625,GROVE,.5,490879.69,223126.78,0,0,.16666667,4,4
BUCKINGHAMSHIRE,4.964981657226563,SLAPTON,.76623374,492998.59,220734.5,0,3.3418977,.15584415,4,4
BUCKINGHAMSHIRE,4.50238,WATER STRATFORD,.89473683,465511.22,235407.44,0,3.2261221,.052631579,4,4
BUCKINGHAMSHIRE,15.146923,EDLESBOROUGH,.72274143,497378.44,218119.27,1,0,.1682243,4,4
BUCKINGHAMSHIRE,19.99078037841797,IVINGHOE,.30241936,495573.72,220509.36,1,3.1272352,.30645162,4,4
BUCKINGHAMSHIRE,7.4009201640625,PITSTONE,,494908.69,220119.98,1,3.446558,,4,4
,,,.37729257,504954.69,211514.78,0,3.3698659,.35458514,4,4
BUCKINGHAMSHIRE,2.1279785,FRIESDEN,,501646.28,211309.33,0,0,,4,4
BUCKINGHAMSHIRE,4.891203668945312,MARSWORTH,.65346533,492151.44,215597.41,0,2.6226904,.1980198,4,4
BUCKINGHAMSHIRE,5.907404451171875,CHEDDINGTON,.57692307,493033.09,219772.03,1,3.0969539,.16153847,4,4
BUCKINGHAMSHIRE,6.3282005,MENTMORE,.81481481,490699.44,220808.83,0,3.3266947,.098765433,4,4
BUCKINGHAMSHIRE,10.41205088671875,WINGRAVE,.83240223,486375.81,218544.44,1,3.2752934,.16759777,4,4
BUCKINGHAMSHIRE,8.937461000000001,ASTON ABBOTS,.74712646,484232.53,219925.53,0,3.2088256,.12643678,4,4
BUCKINGHAMSHIRE,11.257256,STOWE,.80487806,467549.19,237856.58,1,4.9222593,.032520324,4,4
BUCKINGHAMSHIRE,4.878009,HARDWICK,.640625,480367.84,219059.53,0,2.9948845,.140625,4,4
BUCKINGHAMSHIRE,7.202686,WEEDON,.76086956,481705.84,217542.75,0,0,.13043478,4,4
BUCKINGHAMSHIRE,7.9326955,QUARRENDON,1,479217.91,216742.5,0,5.2777319,0,4,4
BUCKINGHAMSHIRE,3.78269775,FLEET MARSTON,1,477685.72,216080.42,1,4.7196627,0,4,4
BUCKINGHAMSHIRE,22.42110434375,WADDESDON,.66457683,475473.13,219259.45,1,5.5706997,.19122256,4,4
BUCKINGHAMSHIRE,5.739153,WESTCOTT,.72881359,472130.66,216901.48,1,0,.20338982,4,4
BUCKINGHAMSHIRE,1.360518875,WOODHAM,1,469613.38,218340.77,0,0,0,4,4
BUCKINGHAMSHIRE,9.956258999999999,WOTTON UNDERWOOD,.67948717,469148.63,216510.14,0,3.4253263,.11538462,4,4
BUCKINGHAMSHIRE,10.351821,LUDGERSHALL,.81294966,466158.19,218538.05,0,3.0262794,.064748198,4,4
BUCKINGHAMSHIRE,1.037738625,KINGSWOOD,,468819.56,218493.86,0,0,,4,4
BUCKINGHAMSHIRE,5.4093855,AKELEY,.8125,470261.38,238033.45,0,2.4680996,.15000001,4,4
BUCKINGHAMSHIRE,12.52796,BOARSTALL,.9054054,462002.69,214340.91,0,0,.027027028,4,4
BUCKINGHAMSHIRE,12.4333930625,BRILL,.5854342,465771.06,216604.95,1,2.9787347,.28851542,4,4
BUCKINGHAMSHIRE,5.898545,DORTON,.97435898,468100.53,213728.42,0,3.1157038,0,4,4
BUCKINGHAMSHIRE,8.57686,ASHENDON,.89610392,470689.84,214129.13,0,3.232121,.064935066,4,4
BUCKINGHAMSHIRE,4.8265175,UPPER WINCHENDON,.9074074,474138.94,213976.86,0,3.8426099,.09259259,4,4
BUCKINGHAMSHIRE,6.2620515,LOWER WINCHENDON,.89873415,472658.78,212650.86,1,3.7040417,.088607594,4,4
BUCKINGHAMSHIRE,3.91809875,CHEARSLEY,.75949365,471448,210914.73,1,3.2710743,.17721519,4,4
BUCKINGHAMSHIRE,8.420294,CHILTON,.87356323,468176.31,211440.56,1,3.1675825,.10344828,4,4
BUCKINGHAMSHIRE,9.366175,OAKLEY,.9375,464250.09,211371.02,1,0,.0625,4,4
BUCKINGHAMSHIRE,6.184712625,WORMINGHALL,.85882354,464017.66,210315.55,1,2.8799005,.070588239,4,4
BUCKINGHAMSHIRE,4.13625075,ICKFORD,.78301889,465191.88,207925.56,0,2.5565529,.1509434,4,4
BUCKINGHAMSHIRE,6.5616215,SHABBINGTON,.87654322,466747.53,207418.66,0,3.713572,.074074075,4,4
BUCKINGHAMSHIRE,13.9535195625,LONG CRENDON,.64741641,469282.56,218063.14,1,0,.19148937,4,4
BUCKINGHAMSHIRE,13.152861,HADDENHAM,.53015077,473627.19,208792.52,1,3.6224344,.25125629,4,4
BUCKINGHAMSHIRE,5.29257,CUDDINGTON,.7883212,474215,211253.86,1,0,.16058394,4,4
BUCKINGHAMSHIRE,15.644053,DINTON,.83177572,477556.72,209912.39,0,2.7636201,.10903427,4,4
BUCKINGHAMSHIRE,10.423367,STONE,.66857141,479350.63,211689.72,1,0,.12,4,4
BUCKINGHAMSHIRE,3.595159328125,HARTWELL,.66666669,480064.03,212758.88,1,0,.17948718,4,4
BUCKINGHAMSHIRE,13.4361491171875,AYLESBURY,.1816839,483530.69,217539.88,1,0,.37666175,4,4
BUCKINGHAMSHIRE,9.847919856445312,BIERTON WITH BOUGHTON,.64999998,486244.44,216670.2,0,0,.22857143,4,4
BUCKINGHAMSHIRE,5.4048365,THORNTON,.52380955,475798,235534.64,1,4.8999696,.047619049,4,4
BUCKINGHAMSHIRE,2.8870405,HULCOTT,,485596,216382.88,1,0,,4,4
BUCKINGHAMSHIRE,2.7556315,HAWRIDGE,.8888889,494996.66,206192,0,0,.11111111,4,4
BUCKINGHAMSHIRE,.7490661875,CHOLESBURY,.58823532,493054.59,207149.03,0,0,.20588236,4,4
BUCKINGHAMSHIRE,6.8568534375,DRAYTON BEAUCHAMP,.77611941,490518.66,218885.33,1,3.960506,.029850746,4,4
BUCKINGHAMSHIRE,6.230004,BUCKLAND,.66666669,490026.63,210530.39,1,0,.12698413,4,4
BUCKINGHAMSHIRE,9.497953000000001,ASTON CLINTON,.65040648,487608.19,212405.48,0,3.4571767,.19105691,4,4
BUCKINGHAMSHIRE,6.0241545,ST LEONARDS,.80000001,490604.16,207712.55,0,0,.175,4,4
BUCKINGHAMSHIRE,5.8438095,HALTON,.7037037,487945.81,209450.08,1,2.9911764,.037037037,4,4
BUCKINGHAMSHIRE,9.457442,WESTON TURVILLE,.65363127,485257.38,211579.52,1,3.1176498,.12849163,4,4
BUCKINGHAMSHIRE,6.56539128125,STOKE MANDEVILLE,.78861791,486983.19,212422.03,0,0,.18699187,4,4
BUCKINGHAMSHIRE,6.265475,BEACHAMPTON,.72580647,477772,236758.11,0,3.832068,.16129032,4,4
BUCKINGHAMSHIRE,23.142710390625,WENDOVER,.54368931,487911.09,214355.44,1,2.5328825,.27961165,4,4
BUCKINGHAMSHIRE,14.536931,ELLESBOROUGH,.89411765,484244.66,206688.42,1,0,.082352944,4,4
BUCKINGHAMSHIRE,3.533020046875,LITTLE KIMBLE,.76744187,484032.28,208236.45,0,0,.11627907,4,4
BUCKINGHAMSHIRE,10.070121,GREAT KIMBLE,.70689654,481542.38,206935.25,1,3.6418216,.077586204,4,4
BUCKINGHAMSHIRE,11.596859,MONKS RISBOROUGH,.59090906,481218.66,204603.17,1,2.8605189,.25757575,4,4
BUCKINGHAMSHIRE,2.73192175,ASTON SANDFORD,.68421054,476805.72,207290.11,0,2.6657903,0,4,4
BUCKINGHAMSHIRE,3.70419122265625,KINGSEY,.86206895,475548.78,206494.77,1,3.6539922,.05172414,4,4
BUCKINGHAMSHIRE,5.540006,TOWERSEY,.79591835,473688.5,204952,0,2.9066987,.1122449,4,4
BUCKINGHAMSHIRE,21.81342,PRINCES RISBOROUGH,.46496814,480467.94,202676.95,0,3.1035898,.20764332,4,4
BUCKINGHAMSHIRE,7.9675645390625,CALVERTON,.88571429,479578.84,240202.97,0,2.6988122,.047619049,4,4
BUCKINGHAMSHIRE,2.1732025,HORSENDEN,,479907.53,201715.92,0,0,,4,4
BUCKINGHAMSHIRE,7.24912996875,SAUNDERTON,.78125,482609.31,200715.48,0,2.8597488,.0625,4,4
BUCKINGHAMSHIRE,16.862398,BLEDLOW,.67787117,478279.72,200558.03,1,4.1673579,.13445379,4,4
BUCKINGHAMSHIRE,5.5251135,RADNAGE,.89024389,478817.81,197017.28,0,3.8040447,.085365854,4,4
BUCKINGHAMSHIRE,4.112123,BRADENHAM,.47619048,482635.81,197742.47,0,2.6469624,.30158731,4,4
BUCKINGHAMSHIRE,23.465812,HUGHENDEN,.63450295,486555.84,197345.73,1,3.8877304,.18128654,4,4
BUCKINGHAMSHIRE,23.836142,GREAT MISSENDEN,.53302962,489468.47,201449.31,1,3.3559463,.28246012,4,4
BUCKINGHAMSHIRE,51.372772,CHESHAM,.32740501,496415.5,203072.05,1,3.8493316,.40501213,4,4
BUCKINGHAMSHIRE,3.94193325,CHESHAM BOIS,.60000002,496541,199781.84,0,0,.1,4,4
BUCKINGHAMSHIRE,12.905936,LITTLE MISSENDEN,.53488374,491139.97,198469.52,1,0,.19534884,4,4
BUCKINGHAMSHIRE,1.105031,BOYCOTT,,466309.31,236206.59,0,0,,4,4
BUCKINGHAMSHIRE,.223605109375,STONY STRATFORD WEST SIDE,.14345992,478537.5,240413.94,1,4.3462672,.64135021,4,4
BUCKINGHAMSHIRE,24.549872,AMERSHAM,.40155038,495930.59,197356.83,1,4.0542769,.34108528,4,4
BUCKINGHAMSHIRE,7.046822,CHENIES,.47999999,501410.88,197813.19,0,0,.22,4,4
BUCKINGHAMSHIRE,15.0298249375,CHALFONT ST GILES,.49019608,499022.5,193964.22,1,3.0059738,.30065361,4,4
BUCKINGHAMSHIRE,19.0956875,CHALFONT ST PETER,.47988507,500086,194826.33,0,3.8378217,.16666667,4,4
BUCKINGHAMSHIRE,16.271085,PENN,.55756205,492021.22,193967.63,1,2.8134108,.34085777,4,4
BUCKINGHAMSHIRE,.4530644375,CHIPPING WYCOMBE,.22139673,486649.91,192902.92,1,4.0522666,.44576523,4,4
BUCKINGHAMSHIRE,25.397054,HIGH WYCOMBE,.097035043,488088.09,192549.63,0,0,.58221024,4,4
BUCKINGHAMSHIRE,26.431422,WEST WYCOMBE,,482642.53,194283.59,0,3.4518728,,4,4
BUCKINGHAMSHIRE,5.1529005,FINGEST,.8974359,479060.97,191989,1,0,.1025641,4,4
BUCKINGHAMSHIRE,3.400443,IBSTONE,,476211.22,192497.25,0,0,,4,4
