STARTcounty,area,pla,latitude,longitude,NrPatents,WheatYield,valordummy,enclosed,lLStax_pc,thresh_machines,cutoff1,cutoff2
NORTHUMBERLAND,8.600233906250001,RIDDELLS QUARTER,415240.41,596537,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.65496,FREEHOLDERS QUARTER,413022.03,593906.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,.823965375,"LONGHORSLEY MOOR, COMMON TO BIGGES, FREEHOLDERS AND RIDDELLS QUARTERS",415804.59,592517.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.084606000000001,STANTON,413878.31,590698.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.3260895,LONGSHAWS,412110.63,588464.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.3072005,WITTON SHIELDS,412503.63,591638.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.19855825,SPITAL,400410.03,651258.63,0,32,0,1,0,0,4,4
NORTHUMBERLAND,4.1337125,CARHAM,380470.5,637867.63,0,28,0,0,0,0,4,4
NORTHUMBERLAND,2.73599725,TODBURN,411858.19,595324.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.236926,WINGATES,409920.63,595305.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.6391285,CAUSEY PARK,418334.81,594948.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.985558,EARSDON FOREST,420583.19,595345.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.460502,EARSDON,419488.09,593733.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.1743425,TRITLINGTON,420268.25,592563.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.2165505,FENROTHER,416960.44,591729.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.777707,COCKLE PARK,419878.72,590702.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.4073325,HEBRON,419468,588816.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.45380525,STOBSWOOD,422560.88,594888.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.838034,WARK,382506.31,637686.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.319115999999999,ULGHAM,422914.09,592406.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.640881,ULGHAM GRANGE,424684.78,593488.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,13.40042,WIDDRINGTON,425408.84,595802.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.4492765,DRURIDGE,427054.41,595898.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.90159,SOUTH LINTON,425683.91,591857.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.7830405,OLD MOOR,424831.22,590076.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.217065,LONGHIRST,422486.66,589506.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.0930745,PEGSWOOD,421641.66,587419.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.8627825,BOTHAL DEMESNE,424000.69,587134.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.0093625,NEW MOOR,426325,588220.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,11.007008375,LEARMOUTH,385646.31,636769.19,0,36,0,1,0,0,4,4
NORTHUMBERLAND,1.611181625,,426384.5,586872.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.0642585,,425344.09,586362.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.9133981328125,NORTH SEATON,429404.94,586690.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.63224175,HIRST,428010.19,588305.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.03936,WOODHORN,429105.34,589188,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.267883375,WOODHORN DEMESNE,430527.38,588412.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.413045,NEWBIGGIN-BY-THE-SEA,431229.13,588707.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.4437165,LYNEMOUTH,429429.06,590787.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.248063,ELLINGTON,427450.97,591932.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.5042395,CRESSWELL,429062.81,592939.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.568125,RITTON WHITE HOUSE,405541.38,593823.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.706163,MONEYLAWS,387861,635629.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.3109875,RITTON COLT PARK,407593.09,594004.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,.8955473125,COAT YARDS,408199.81,594436.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.752791,EWESLEY,405677.16,592052.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.38497975,HEALEY AND COMBHILL,407555.03,592151,0,,0,0,0,0,4,4
NORTHUMBERLAND,.51658871875,NUNNYKIRK,408363.25,592569.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,15.859055,NETHERWITTON,410139.25,591038.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.6998215,GREENLEIGHTON,402940.78,592485.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,15.88088,HARWOOD,399655.75,591759.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.915091,HARTINGTON,400597.03,589462.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,.847969125,FAIRNLEY,400418.88,588897.63,0,,0,1,0,0,4,4
NORTHUMBERLAND,2.94557925,DOWNHAM,386456.53,634151.19,0,20,0,0,0,0,4,4
NORTHUMBERLAND,4.024341,HARTINGTON HALL,401805.69,587886.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,11.398953,ROTHLEY,404499.94,589318.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.002239,LONGWITTON,407311.25,589035.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,.693758,WHITRIDGE,406059.09,587748,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.840877,CAMBO,401732.56,586296.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.560646,WALLINGTON DEMESNE,402787.22,585403.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.6900355,HARTBURN GRANGE,405782.94,586407.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.348314,HIGH ANGERTON,408605.69,585396.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,.48003340625,HARTBURN,408558.5,586392.5,0,16,0,0,0,0,4,4
NORTHUMBERLAND,4.253942,WEST THORNTON,409627.75,586737,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.1393725,MINDRUM,383539.75,633326.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.2417985,EAST THORNTON,410839.63,587102.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.223846,LOW ANGERTON,409360,583661,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.262051875,HIGHLAWS,407443.19,583772.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.322694625,CORRIDGE,406521.47,583483.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.63448,MIDDLETON SOUTH,405392,583249.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.6981645,NORTH MIDDLETON,405706.53,584938.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,.1896666875,TODRIDGE,405764.34,585605.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.11399125,DEANHAM,403557.31,583122.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.042062875,WEST SHAFTOE,404375,581760.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.51441775,EAST SHAFTOE,405473.03,581762.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,11.84244,PRESSEN,389366.88,636740.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,54.13582,SMALESMOUTH,369654.59,581415,0,,0,0,0,0,4,4
NORTHUMBERLAND,26.286004,CHIRDON,373547.63,580593.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,34.7707099375,SHITLINGTON HIGH QUARTER,381685.44,581537.44,0,,0,1,0,0,4,4
NORTHUMBERLAND,5.3018425,SHITLINGTON LOW QUARTER,382774.28,580016.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,39.893344,WARKSBURN,378031.56,575882.25,0,,0,1,0,0,4,4
NORTHUMBERLAND,13.94994429296875,WARK,386369.56,578944.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,15.088803,BIRTLEY,388252.56,578979.38,0,15,0,0,0,0,4,4
NORTHUMBERLAND,7.605834,BUTELAND,387624.03,581941.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.4606275,BROOMHOPE,389024.38,583290.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.912878,CARRYCOATS,392175.84,581274.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.435383,CROOKHAM,389796.94,638388.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.2066885,SWEETHOPE,394903.69,581579.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.886718,THROCKINGTON,395440.19,579431,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.374261,LITTLE BAVINGTON,399185.47,578675.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.4655585,GREAT BAVINGTON,398035.25,580343.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.7155165,WEST HARLE,398729.97,582179.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.444486375,CROOKDEAN,397600,582843,0,,0,0,0,0,4,4
NORTHUMBERLAND,16.134452,WEST WHELPINGTON,395873.19,584956,0,,0,0,0,0,4,4
NORTHUMBERLAND,11.522252,KIRKWHELPINGTON,398977.94,585554.63,0,16,0,0,0,0,4,4
NORTHUMBERLAND,2.5996975,CATCHERSIDE,399281.84,587979.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.28661175,COLDWELL,400178.31,586883,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.262727,HEATHERSLAW AND FLODDEN,392143.31,636317.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.0180125,FAWNS,400537.75,585465,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.8559355,LITTLE HARLE,400985.94,583149.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.243928,CAPHEATON,403235.84,579792.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.417862,KIRKHARLE,401262.31,581309.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.125897,HAWICK,395169.59,582741.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.450358,KIRKHEATON,402739.34,577646.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,.0112503056640625,PHILADELPHIA,432423.75,570599.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.19442575,TREWICK,411079.72,580061.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.56397725,GALLOWHILL,410410.75,581858.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.6010965,BOLAM,408354.81,581993.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.3761935,KIMMERSTON,395336.44,634796.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,.588649125,BOLAM VICARAGE,409757.22,582787.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.1214455,SHORTFLATT,408818.84,580482.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.7066245,HARNHAM,407100.16,581074.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.5910005,BRADFORD,406311.06,579728.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.241159,BELSAY,408270.84,578530.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.5537455,RIPLINGTON,411625.75,582062.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.2625245,WHALTON,413224.31,581352.75,0,16,0,0,0,0,4,4
NORTHUMBERLAND,8.724522,OGLE,413456.13,578580.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.5644295,NEWHAM,410657.34,576256.44,0,16,0,0,0,0,4,4
NORTHUMBERLAND,4.230803,MELDON,411557.28,584051.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.04777975,SPRINGHILL,399536.94,650667.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.384764,FORD,395668.72,636873.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.08938225,RIVER GREEN,412948.19,584008.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.6612545,HIGH AND LOW HIGHLAWS,417738.84,589298.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.5514125,PIGDON,415026.72,588417.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.63107475,NUNRIDING,413351.91,587502.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.80125325,THROP HILL,412658.5,585984.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.459677125,NEWTON PARK,415629.19,586759.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.6397935,NEWTON UNDERWOOD,414597.13,585914.56,0,18,0,0,0,0,4,4
NORTHUMBERLAND,4.4122105,BENRIDGE,416636.06,588292.56,0,12,0,0,0,0,4,4
NORTHUMBERLAND,7.3544855,MITFORD,416676,584654.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.38233175,MOLESDEN,414430.69,584077.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,.9006529375,FORD COMMON,395831.69,638541.44,0,,0,1,0,0,4,4
NORTHUMBERLAND,.726597125,SPITAL HILL,417597.38,586461.94,0,12,0,0,0,0,4,4
NORTHUMBERLAND,2.70715975,EDINGTON,415702,582685.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,.30298875,NEWMINSTER ABBEY,419251.41,587644.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.252442,MORPETH,419963.44,585965.19,0,,1,0,0,0,4,4
NORTHUMBERLAND,1.420877875,COTTINGWOOD COMMON,419875.28,587087.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.3212805,MORPETH CASTLE,420886.38,584906.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.5765295,HEPSCOTT,422342.84,584125.13,0,16,0,0,0,0,4,4
NORTHUMBERLAND,5.5626135625,TRANWELL AND HIGH CHURCH,419311.97,585336.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.098359,SHILVINGTON,415767.78,580929.63,0,,0,0,0,0,4,4
NORTHUMBERLAND,13.622797,ETAL,393898.41,639599.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.30134575,TWIZELL,416187.56,578368.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.910921,CLIFTON AND COLDWELL,419667.75,581942.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.65937275,SALTWICK,417300.94,580202.69,0,18,0,0,0,0,4,4
NORTHUMBERLAND,6.918443,EAST AND WEST DUDDOE,418674.66,579299.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.450204,STANNINGTON,421484.25,580096.69,0,16,0,0,0,0,4,4
NORTHUMBERLAND,11.635376,PLESSEY AND SHOTTON,422820.22,577459.94,0,16,0,0,0,0,4,4
NORTHUMBERLAND,3.11877675,BLAGDON,421460.63,576402.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.8867395,CHOPPINGTON,424783.41,585206.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.5649225,WEST SLEEKBURN,427014.34,584393,0,18,0,0,0,0,4,4
NORTHUMBERLAND,16.747238,BARMOOR,398230.56,639622.81,0,14,1,0,0,0,4,4
NORTHUMBERLAND,2.95306725,CAMBOISE,429447.03,584633.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.9552415,EAST SLEEKBURN,429274.16,583116,0,20,0,0,0,0,4,4
NORTHUMBERLAND,9.831818999999999,BEDLINGTON,425583.66,581780.13,0,20,0,0,0,0,4,4
NORTHUMBERLAND,5.9476605,NETHERTON,423535.91,582174.81,0,18,0,0,0,0,4,4
NORTHUMBERLAND,33.0225461875,SIMONDBURN,386252.25,575644.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.65942075,HUMSHAUGH,390647.34,571885.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.405352,HAUGHTON,390848.38,572703.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.105469546875,NUNWICK,387236.53,574103.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.7306925,CHIPCHASE,388453.72,576036.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.223566,GUNNERTON,391028.63,576322.06,0,,0,1,0,0,4,4
NORTHUMBERLAND,25.241624,BOWSDEN,401127.59,640055.06,0,24,0,0,0,0,4,4
NORTHUMBERLAND,5.931402,BARRASFORD,391982.13,574571.56,0,24,0,0,0,0,4,4
NORTHUMBERLAND,22.616427,COLWELL AND GREAT SWINBURN,395497.56,579472.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.025014,LITTLE SWINBURN,394377.19,577318.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,.5407433125,WHITESIDE LAW,397795.19,575555.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.2318495,CHOLLERTON,394247.16,572893.63,0,24,0,0,0,0,4,4
NORTHUMBERLAND,7.0525895,HALLINGTON,398968.06,576282.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.600020000000001,BINGFIELD,398781.88,572860.81,0,20,0,0,0,0,4,4
NORTHUMBERLAND,15.327732,COCKLAW,396023.78,570762.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.188788,WALL,392245.47,569526.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.76704175,FALLOWFIELD,393161.25,568231.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.323375898437501,SANDHOE,397300.53,567570.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.6382765,PORTGATE,398209.53,568672.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,12.194156,WEST ACOMB,393935.16,566739.06,0,20,0,0,0,0,4,4
NORTHUMBERLAND,1.620839625,ANICK,395223.31,565420.94,0,24,0,0,0,0,4,4
NORTHUMBERLAND,2.477391875,ANICK GRANGE,396875.19,565380.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,.6281544999999999,WALLRIDGE,405296.34,577031.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.9807445,BITCHFIELD,409825.97,577379.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.872707,BLACK HEDDON,407620.75,576253.38,0,15,0,0,0,0,4,4
NORTHUMBERLAND,11.00645,INGOE,404136.72,575400.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.458351,RYAL,401070.81,574626.31,0,,0,0,0,0,4,4
NORTHUMBERLAND,10.343222,HOLBURN,404406.69,636261.75,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.015338,WEST MATFEN,402925.66,571603.81,0,18,0,1,0,0,4,4
NORTHUMBERLAND,8.626224000000001,EAST MATFEN,404731.66,569666.88,0,18,0,0,0,0,4,4
NORTHUMBERLAND,6.6539605,FENWICK,405327.19,572972.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.3257785,HAWKWELL,407279.5,571539.56,0,20,0,0,0,0,4,4
NORTHUMBERLAND,9.303011,HEUGH,407920.28,573466.31,0,18,0,0,0,0,4,4
NORTHUMBERLAND,3.48417125,CHEESEBURN GRANGE,409436.66,570455.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.18925625,OUSTON,407245.03,570425.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.41117725,NESBITT,407726.44,569455,0,16,0,0,0,0,4,4
NORTHUMBERLAND,5.876009,GREAT WHITTINGTON,400482.78,571064.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.508765875,LITTLE WHITTINGTON,399123.03,569603.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,20.01417,DODDINGTON,399968.41,633649.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.90144175,CLAREWOOD,402301.28,569383.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.427648625,HALTON SHIELDS,401335.19,568949.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.4125635,HALTON,400312.91,568204.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,13.855873,CORBRIDGE,399027.38,564655.44,0,23,0,1,0,0,4,4
NORTHUMBERLAND,1.717352875,AYDON CASTLE,400148.59,566961.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.878311,AYDON,401334.5,566536.81,0,,0,1,0,0,4,4
NORTHUMBERLAND,3.10314775,THORNBROUGH,401495.78,564951.19,0,,0,0,0,0,4,4
NORTHUMBERLAND,8.295251,DILSTON,397276.91,563097.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,5.017986189453125,DILSTON,396644.88,561495.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.0526155,COWPEN,429668.5,581360.75,0,24,0,0,0,0,4,4
NORTHUMBERLAND,2.2142925,BEBSIDE,427232.66,580933,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.101388,NESBIT,398510.75,634038.44,0,,0,0,0,0,4,4
NORTHUMBERLAND,1.202389125,EAST HARTFORD,426453.13,579541.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.21696875,WEST HARTFORD,425016.41,579173.44,0,24,0,0,0,0,4,4
NORTHUMBERLAND,9.676897,HORTON,428594.19,578689.94,0,,0,0,0,0,4,4
NORTHUMBERLAND,.6424927499999999,SOUTH BLYTH,431804.75,581157.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.543701,NEWSHAM,431038.56,579379.75,0,22,0,0,0,0,4,4
NORTHUMBERLAND,10.531886,SEATON DELAVAL,431300.31,576736.19,0,20,0,0,0,0,4,4
NORTHUMBERLAND,5.8777415,SEGHILL,428398.53,574647.06,0,22,0,0,0,0,4,4
NORTHUMBERLAND,2.18587875,BURRADON,427518.63,573001.88,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.11828521875,BACKWORTH,431828.06,572415,0,18,0,0,0,0,4,4
NORTHUMBERLAND,5.6428345,HOLYWELL,431388.72,573995.75,0,22,0,0,0,0,4,4
NORTHUMBERLAND,6.0497145,EWART,396361.88,631849.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,6.3713805,HARTLEY,433649.69,574868.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.00192747265625,EARSDON,432095.19,572251.56,0,25,0,0,0,0,4,4
NORTHUMBERLAND,5.59455931640625,MONKSEATON,434123.31,572001.56,0,20,0,0,0,0,4,4
NORTHUMBERLAND,2.40579768359375,WHITLEY,435313.31,572472.06,0,28,0,0,0,0,4,4
NORTHUMBERLAND,.0721974375,CULLERCOATS,436291.78,571481.38,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.31646421875,MURTON,433432.47,570735.69,0,24,0,0,0,0,4,4
NORTHUMBERLAND,3.0020124375,PRESTON,434639.59,570136.81,0,32,0,0,0,0,4,4
NORTHUMBERLAND,8.919048632812499,CHIRTON,433771.19,570814.75,0,28,0,0,0,0,4,4
NORTHUMBERLAND,.050551453125,NORTH SHIELDS,435827.81,568268.06,0,,0,0,0,0,4,4
NORTHUMBERLAND,4.7532985,TYNEMOUTH,436018.69,569840.44,0,28,1,1,0,0,4,4
NORTHUMBERLAND,14.691914,ORD,397554.69,649788,0,21,1,0,0,0,4,4
NORTHUMBERLAND,6.5259845,HUMBLETON,396892.31,628538.88,0,,0,1,0,0,4,4
NORTHUMBERLAND,4.7129655,WALLSEND,430110.19,566843.5,0,28,0,0,0,0,4,4
NORTHUMBERLAND,4.546192,WILLINGTON,431515.16,568143.06,0,22,0,0,0,0,4,4
NORTHUMBERLAND,1.2748835,HOWDON PANS,432414.38,566634.56,0,,0,0,0,0,4,4
NORTHUMBERLAND,9.135729,WEETSLADE,425010.63,573259.06,0,16,0,0,0,0,4,4
NORTHUMBERLAND,6.8820585,KILLINGWORTH,427826.28,571102.44,0,20,0,0,0,0,4,4
NORTHUMBERLAND,4.509366,WALKER,428907.5,565040.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.80164675,EAST BRUNTON,422954.75,570952.69,0,20,0,0,0,0,4,4
NORTHUMBERLAND,4.6573915,WEST BRUNTON,421004.22,570338.38,0,20,0,0,0,0,4,4
NORTHUMBERLAND,4.5043305,NORTH GOSFORTH,424813.84,570640.44,0,22,0,0,0,0,4,4
NORTHUMBERLAND,5.0788955,EARLE,398108.47,626115.94,0,,0,1,0,0,4,4
NORTHUMBERLAND,1.851054625,SOUTH GOSFORTH,424874.19,568421,0,24,0,0,0,0,4,4
NORTHUMBERLAND,3.36182025,COXLODGE,423732.47,568328.25,0,24,0,0,0,0,4,4
NORTHUMBERLAND,5.874961,KENTON,421704.63,567605.88,0,24,0,0,0,0,4,4
NORTHUMBERLAND,2.1006035,FAWDON,422384.5,569333.94,0,24,0,0,0,0,4,4
NORTHUMBERLAND,5.09674,HORTON GRANGE,419459.81,576161.44,0,14,0,0,0,0,4,4
NORTHUMBERLAND,3.563427,BRENKLEY,421469.19,574981.06,0,16,0,0,0,0,4,4
NORTHUMBERLAND,5.426488,MASON,422153.47,573429.5,0,14,0,0,0,0,4,4
NORTHUMBERLAND,3.2606525,DINNINGTON,420858.78,572441,0,14,0,0,0,0,4,4
NORTHUMBERLAND,2.47853025,WOOLSINGTON,419706.34,571060.13,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.43967125,PRESTWICK,418440.97,572159.88,0,25,0,0,0,0,4,4
NORTHUMBERLAND,12.912668,WOOLER,398346.16,627234.13,0,24,0,1,0,0,4,4
NORTHUMBERLAND,4.221114,PRESTWICK CARR,418935.16,573860.5,0,,0,1,0,0,4,4
NORTHUMBERLAND,6.7307775,BERWICK HILL,417420.06,575768,0,16,0,0,0,0,4,4
NORTHUMBERLAND,.9102358125,COLDCOATS,413421.31,575365.25,0,14,0,0,0,0,4,4
NORTHUMBERLAND,1.675557875,DARRAS HALL,415187.22,570824.13,0,14,0,0,0,0,4,4
NORTHUMBERLAND,2.21671675,LITTLE CALLERTON,415201.16,571823.75,0,12,0,0,0,0,4,4
NORTHUMBERLAND,4.241732,HIGH CALLERTON,416153.84,570515.19,0,15,0,1,0,0,4,4
NORTHUMBERLAND,9.298660999999999,MILBOURNE,412958.72,574395.63,0,16,0,0,0,0,4,4
NORTHUMBERLAND,2.2891245,MILBOURNE GRANGE,411553.06,575679.56,0,14,0,0,0,0,4,4
NORTHUMBERLAND,7.3511595,KIRKLEY,414848.16,576664.94,0,16,0,0,0,0,4,4
NORTHUMBERLAND,6.9064155,FENTON,397234.88,634717.81,0,,0,0,0,0,4,4
NORTHUMBERLAND,7.703555,PONTELAND,415821.25,573293.5,0,18,0,0,0,0,4,4
NORTHUMBERLAND,4.361103,DALTON,410198.97,572817.81,0,20,0,0,0,0,4,4
NORTHUMBERLAND,4.411378,NORTH DISSINGTON,412384.47,572342.88,0,20,0,0,0,0,4,4
NORTHUMBERLAND,5.3916735,SOUTH DISSINGTON,413158.31,570510.56,0,20,0,0,0,0,4,4
NORTHUMBERLAND,5.614252,BLACK CALLERTON,417530.91,569823.69,0,,0,0,0,0,4,4
NORTHUMBERLAND,.844465625,BUTTERLAW,418377.09,569183,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.52719525,WHORLTON,418980.63,568245.5,0,,0,0,0,0,4,4
NORTHUMBERLAND,2.095460125,NEWBIGGIN,419906.41,568498.25,0,,0,0,0,0,4,4
NORTHUMBERLAND,3.08833675,EAST DENTON,419795.16,566062.69,0,,0,0,0,0,4,4
