id_1,id_2,id_3,obs_num,linked,year,county_city,parish,township,area,arable_area,pasture_area,meadow_area,garden_area,orchard_area,wood_area,ozier_area,hops_area,fen_area,marsh_area,houses,cottages,barns,farm_buildings,rent,rent_type,tenantes,lease_yrs,fine,annual_rent,price,burdens,return_pct,net_price,tenure,tithe_share,tithe_amount,land_tax_share,rent_valuation,annual_rental_value,annual_rental_value_tithe_free,share_clear_of_deductions,repair_payer,tithe_payer,rate_payer,local_rates,land_tax_payer,land_tax_amount,drainage_tax_payer,drainage_tax_amount,commons_area,lammas_area,commons_arable_area,commons_pasture_area,commons_meadow_area,commons_waste_area,beast_gates,sheep_gates,unspecified_common_rights,last_enclosure,enclosure_type,commons_unspecified_area,enclosed_common_area,enclosed_common_waste_area,parish_allotment,source,fccr_vol,fccr_page,county_city,parish_township,charity,notes,,,
260,36,1,0,,1832,BU,ASTON CLINTON,,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,N,0.8,M,1,1,,0.8,,,3.51,,,,,,,0.8,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,36,BU,,,,,,
260,37,1,1,D,1832,BU,BIERTON AND BROUGHTON,,199.3,9.69,189.61,0,0,0,0,0,0,0,0,2,1,3,Y,485,M,3,1,,485,,,3.51,,,,,,,485,,1,,,T,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,42,BU,,,,,,
260,42,1,0,,1832,BU,BIERTON AND BROUGHTON,,141,0,141,0,0,0,0,0,0,0,0,1,0,1,Y,260,M,1,1,,260,,,3.51,,,,,,,260,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,42,BU,,,,,,
260,42,2,0,,1832,BU,BIERTON AND BROUGHTON,,38.92,0,38.92,0,0,0,0,0,0,0,0,0,0,1,Y,80,M,1,1,,80,,,3.51,,,,,,,80,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,0,2.21,0,,CCI,26,42,BU,,,,,,
260,48,1,0,,1832,BU,AYLESBURY,,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,N,1,M,1,1,,1,,,3.51,,,,,,,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,48,BU,,,,,,
260,48,3,0,,1832,BU,AYLESBURY,,35.44,23.62,11.81,0,0,0,0,0,0,0,0,0,0,0,N,75,M,1,1,,75,,,3.51,,,,,,,75,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,48,BU,,,,,,
260,48,4,0,,1832,BU,BIERTON AND BROUGHTON,,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0,0,N,0.5,M,1,1,,0.5,,,3.51,,,,,,,0.5,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,48,BU,,,,,,
260,51,1,0,,1832,BU,AYLESBURY,,22,22,0,0,0,0,0,0,0,0,0,0,4,0,N,33,M,1,21,55,36.83,,,3.51,,,,,,,36.83,,0,O,,,,,,,,22,0,22,0,0,0,0,0,0,,,0,0,0,,CCI,26,51,BU,,,,,,
260,55,2,0,,1832,BU,AYLESBURY,,14.69,,,,,,0,0,0,0,0,0,0,0,N,33,M,1,1,,33,,,3.51,,,,,0,,33,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,55,BU,,,,,,
260,55,3,0,,1832,BU,STOKE MANDEVILLE,,29.98,29.98,0,0,0,0,0,0,0,0,0,0,0,0,N,30,M,1,1,,30,,,3.51,,,,,0,,30,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,0,29.98,0,,CCI,26,55,BU,,,,,,
260,55,4,0,,1832,BU,CHILTON,,47,0,47,0,0,0,0,0,0,0,0,0,0,0,N,90,M,1,1,,90,,,3.51,,,,,0,,90,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,55,BU,,,,,,
260,64,1,1,L,1832,BU,BIERTON AND BROUGHTON,,15,15,0,0,0,0,0,0,0,0,0,0,1,0,N,31,M,1,1,,31,,,3.51,,,,,,,31,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,64,BU,BIERTON,,,,,
260,66,1,0,L,1832,BU,BIERTON AND BROUGHTON,,1.95,0,1.95,0,0,0,0,0,0,0,0,0,1,0,N,6,M,1,1,,6,,,3.51,,,,,,,6,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,66,BU,BIERTON,,,,,
260,67,1,1,D,1832,BU,BLEDLOW,,5.59,,,,,,0,0,0,0,0,0,0,0,N,10.5,M,2,1,,10.5,,,3.51,,,,,1,3.06,10.5,,0,,,,,O,0.61,,,0,0,0,0,0,0,0,0,0,,O,0,2.36,0,,CCI,26,67,BU,,,,,,
260,67,2,0,L,1832,BU,BLEDLOW,,3.24,3.24,0,0,0,0,0,0,0,0,0,0,0,0,N,5.5,M,1,1,,5.5,,,3.51,,,,,1,1.31,5.5,,0,,,,,O,0.26,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,67,BU,BLEDLOW,,,,,
260,67,3,0,,1832,BU,BLEDLOW,,2.36,,,,,,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,1,1.75,5,,0,,,,,O,0.35,,,0,0,0,0,0,0,0,0,0,,O,0,2.36,0,,CCI,26,67,BU,,,,,,
260,72,1,0,L,1832,BU,CUDDINGTON,,5.04,5.04,0,0,0,0,0,0,0,0,0,0,0,0,N,9.5,M,1,1,,9.5,,,3.51,,,,,,,9.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,72,BU,CUDDINGTON,,DIG: area,,,
260,78,2,0,L,1832,BU,AYLESBURY,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,N,12,M,1,1,,12,,,3.51,,,,,0,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,78,BU,ELLESBOROUGH,,,,,
260,81,1,0,L,1832,BU,HADDENHAM,,1.26,,,,,,0,0,0,0,0,0,0,0,N,1.7,M,1,3,,1.7,,,3.51,,,,,,,1.7,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1.26,0,0,,CCI,26,81,BU,HADDENHAM,,,,,
260,82,2,1,L,1832,BU,ELLESBOROUGH,,4.92,,,,,,0,0,0,0,0,0,0,0,N,8,M,1,1,,8,,,3.51,,,,,,,8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1803,O,0,0.84,0,,CCI,26,82,BU,GREAT KIMBLE,,,,,
260,85,1,1,L,1832,BU,GREAT MISSENDEN,,5,0,5,0,0,0,0,0,0,0,0,0,2,0,N,15,M,1,1,,15,,,3.51,,,,,,,15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,86,BU,,,,,,
260,92,1,2,L,1832,BU,PRINCES RISBOROUGH,,3.73,,,,,,0,0,0,0,0,0,0,0,N,6.75,M,1,1,,6.75,,,3.51,,,,,0,,6.75,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1820,O,0,3.73,0,,CCI,26,92,BU,,,,,,
260,93,1,0,L,1832,BU,PRINCES RISBOROUGH,,3.14,,,,,,0,0,0,0,0,0,0,0,N,5.25,M,1,1,,5.25,,,3.51,,,,,0,,5.25,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1820,O,0,3.14,0,,CCI,26,93,BU,PRINCES RISBOROUGH,,,,,
260,107,1,0,L,1832,BU,PRINCES RISBOROUGH,,0.2,,,,,,0,0,0,0,0,0,0,0,N,1.05,M,1,1,,1.05,,,3.51,,,,,0,,1.05,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1820,O,0,0.2,0,,CCI,26,108,BU,PRINCES RISBOROUGH,,,,,
260,109,1,1,L,1832,BU,STOKE MANDEVILLE,,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,N,0.9,M,1,1,,0.9,,,3.51,,,,,,,0.9,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1797,O,0,0.75,0,,CCI,26,109,BU,STOKE MANDEVILLE,,,,,
260,122,1,0,L,1832,BU,WESTON TURVILLE,,10.46,5.23,5.23,0,0,0,0,0,0,0,0,0,0,0,N,11.25,M,1,1,,11.25,,,3.51,,,,,,,11.25,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,122,BU,WESTON TURVILLE,,,,,
260,123,1,0,L,1832,BU,FINGEST,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,N,2,M,1,1,,2,,,3.51,,,,,,,2,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,123,BU,FINGEST,,,,,
260,123,2,0,,1832,BU,FINGEST,,4.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,N,3.15,C,1,,,3.15,,,3.51,,,,,,,3.15,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,CCI,26,123,BU,,,,,,
260,129,1,1,L,1832,BU,HAMBELDEN,,1,,,,,,0,0,0,0,0,0,0,0,N,2.1,M,1,1,,2.1,,,3.51,,,,,,,2.1,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,129,BU,,,,,,
260,129,2,1,L,1832,BU,HAMBELDEN,,6,,,,,,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,,,5,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,CCI,26,129,BU,HAMBLEDEN,,VCH: area,,,
260,133,1,1,L,1832,OX,BIX,,54.81,,,,,,0,0,0,0,0,1,1,1,Y,50,M,1,1,,50,,,3.51,,,,,,,50,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,135,BU,,,,,,
260,135,1,0,,1832,BU,GREAT MARLOW,,4.94,4.94,0,0,0,0,0,0,0,0,0,0,0,0,N,12.34,M,1,1,,12.34,,,3.51,,,,,,,12.34,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,135,BU,,,,,,
260,141,2,1,L,1832,BU,GREAT MARLOW,,6.49,3.24,3.25,0,0,0,0,0,0,0,0,0,0,0,N,12,V,1,,,12,,,3.51,,,,,,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,141,BU,,,,,,
260,142,2,0,,1832,BU,GREAT MARLOW,,9.47,0,0,0,0,0,9.47,0,0,0,0,0,0,0,N,17.9,M,1,1,,17.9,,,3.51,,,,,,,17.9,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,142,BU,,,,,,
260,142,3,0,,1832,BU,GREAT MARLOW,,0.75,,,,,,0,0,0,0,0,0,0,0,N,2,M,1,1,,2,,,3.51,,,,,,,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,142,BU,,,,,,
260,144,1,0,,1832,BU,GREAT MARLOW,,7.44,,,,,,0,0,0,0,0,0,0,0,N,6,M,1,1,,6,,,3.51,,,,,,,6,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,144,BU,,,,,,
260,145,1,1,L,1832,BU,GREAT MARLOW,,5.09,5.09,0,0,0,0,0,0,0,0,0,0,0,0,N,10,M,1,1,,10,,,3.51,,,,,,,10,,0,,T,,,,,,,5.09,0,5.09,0,0,0,0,0,0,,,0,0,0,,CCI,26,145,BU,LITTLE MARLOW,,"DIG: (area), VCH (tithe)",,,
260,146,1,1,L,1832,BU,RADNAGE,,29.95,22,0,2,0,0,0,0,0,0,0,0,0,0,N,24,M,2,1,,24,,,3.51,,,,,,,24,,0,,,,,,,,,7.95,0,0,0,2,5.95,0,0,0,,,0,0,0,,CCI,26,147,BU,RADNAGE,,DIG: area,,,
260,153,2,0,,1832,BU,CHIPPING WYCOMBE,,7.21,,,,,,0,0,0,0,0,0,0,0,N,14.5,M,1,1,,14.5,,,3.51,,,1,,,,14.5,,0,,T,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,153,,,,,,,
260,153,3,0,,1832,BU,CHIPPING WYCOMBE,,4.16,,,,,,0,0,0,0,0,0,0,0,N,3,M,1,1,,3,,,3.51,,,1,,,,3,,0,,T,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,153,,,,,,,
260,154,1,0,,1832,BU,CHIPPING WYCOMBE,,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,,,5,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,154,,,,,,,
260,166,1,1,L,1832,BU,AMERSHAM,COLESHILL,22,,,,,,0,0,0,0,0,,,,,12,M,1,1,,12,,,3.51,,,,,,,12,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,166,,,,,,,
260,179,2,3,L,1832,EX,HARLOW,,16.75,0,16.75,0,0,0,0,0,0,0,0,1,0,1,Y,52.5,V,1,,,52.5,,,3.51,,,,,,,52.5,,0,T,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,183,,,,,,,
260,200,1,1,L,1832,KT,DITTON,,4.58,0,0,4.58,0,0,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,,,5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,200,,,,,,,
260,201,2,0,,1832,KT,AYLESFORD,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,,,5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,201,,,,,,,
260,201,4,0,,1832,KT,AYLESFORD,,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,N,1,V,1,,,1,,,3.51,,,,,,,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,201,,,,,,,
260,208,1,0,,1832,NF,ALDBOROUGH,,2.5,,,,,,0,0,0,0,0,0,0,0,N,3.3,M,3,1,,3.3,,,3.51,,,,,,,3.3,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,208,,,,,,,
260,209,1,1,L,1832,NF,HINDOLVESTON,,12.32,,,,,,0,0,0,0,0,0,0,0,N,14,M,1,1,,14,,,3.51,,,,,,,14,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,209,,,,,,,
260,210,1,0,,1832,NF,BEESTON REGIS,,3.25,,,,,,0,0,0,0,0,0,0,0,N,2.73,M,1,1,,2.73,,,3.51,,,,,1,,2.73,,0,,,,,O,,,,3.25,0,,,,0,0,0,0,,,0,0,0,,CCI,26,210,,,,,,,
260,210,2,0,,1832,NF,BEESTON REGIS,,1.5,,,,,,0,0,0,0,0,0,0,0,N,1.57,M,1,1,,1.57,,,3.51,,,,,1,,1.57,,0,,,,,O,,,,1.5,0,,,,0,0,0,0,,,0,0,0,,CCI,26,210,,,,,,,
260,210,3,0,,1832,NF,BEESTON REGIS,,0.25,,,,,,0,0,0,0,0,0,0,0,N,0.3,M,1,1,,0.3,,,3.51,,,,,1,,0.3,,0,,,,,O,,,,0.25,0,,,,0,0,0,0,,,0,0,0,,CCI,26,210,,,,,,,
260,210,4,0,,1832,NF,BEESTON REGIS,,0.19,,,,,,0,0,0,0,0,0,0,0,N,0.25,M,1,1,,0.25,,,3.51,,,,,1,,0.25,,0,,,,,O,,,,0.19,0,,,,0,0,0,0,,,0,0,0,,CCI,26,210,,,,,,,
260,210,5,0,,1832,NF,BEESTON REGIS,,0.81,,,,,,0,0,0,0,0,0,0,0,N,1,V,1,,,1,,,3.51,,,,,,,1,,0,,,,,,,,,0.81,0,,,,0,0,0,0,,,0,0,0,,CCI,26,210,,,,,,,
260,211,1,0,,1832,NF,EAST BECKHAM,,2,,,,,,0,0,0,0,0,0,0,0,N,2.65,M,1,1,,2.65,,,3.51,,,,,,,2.65,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,211,,,,,,,
260,211,2,0,,1832,NF,NORTH REPPS,,5.91,,,,,,0,0,0,0,0,0,0,0,N,7.8,M,1,1,,7.8,,,3.51,,,,,1,,7.8,,0,,,,,O,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,211,,,,,,,
260,211,3,0,,1832,NF,NORTH REPPS,,7.6,,,,,,0,0,0,0,0,0,0,0,N,10.4,M,1,1,,10.4,,,3.51,,,,,1,,10.4,,0,,,,,O,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,211,,,,,,,
260,214,1,0,,1832,NF,NORTH REPPS,,0.62,,,,,,0,0,0,0,0,0,0,0,N,0.5,V,1,,,0.5,,,3.51,,,,,,,0.5,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,214,,,,,,,
260,214,2,0,,1832,NF,NORTH REPPS,,0.75,,,,,,0,0,0,0,0,0,0,0,N,0.55,M,1,1,,0.55,,,3.51,,,,,,,0.55,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,214,,,,,,,
260,214,3,0,,1832,NF,NORTH REPPS,,0.25,,,,,,0,0,0,0,0,0,0,0,N,0.1,M,1,1,,0.1,,,3.51,,,,,,,0.1,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,214,,,,,,,
260,215,1,0,,1832,NF,CROMER,,3,,,,,,0,0,0,0,0,0,0,0,N,5,M,1,1,,5,,,3.51,,,,,,,5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,215,,,,,,,
260,216,1,1,D,1832,NF,ROUGHTON,,29.09,,,,,,0,0,0,0,0,0,1,0,N,37.4,M,8,1,,37.4,,,3.51,,,,,,,37.4,,0,,,,,,,,,2.16,0,,,,0,0,0,0,,,,,,,CCI,26,216,,,,,,,
260,216,2,1,L,1832,NF,ROUGHTON,,4.75,,,,,,0,0,0,0,0,0,0,0,N,5.93,V,1,,,5.93,,,3.51,,,,,,,5.93,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,216,,,,,,,
260,217,1,0,,1832,NF,ROUGHTON,,9.54,,,,,,0,0,0,0,0,0,0,0,N,10,M,1,1,,10,,,3.51,,,,,,,10,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,217,,,,,,,
260,217,2,0,,1832,NF,ROUGHTON,,6.72,,,,,,0,0,0,0,0,0,0,0,N,8.1,M,1,1,,8.1,,,3.51,,,,,,,8.1,,0,,,,,,,,,1.02,0,,,,0,0,0,0,,,,,,,CCI,26,217,,,,,,,
260,217,3,0,,1832,NF,ROUGHTON,,1.14,,,,,,0,0,0,0,0,0,0,0,N,2,V,1,,,2,,,3.51,,,,,,,2,,0,,,,,,,,,1.14,0,,,,0,0,0,0,,,0,0,0,,CCI,26,217,,,,,,,
260,217,4,0,,1832,NF,ROUGHTON,,6.86,,,,,,0,0,0,0,0,0,0,0,N,8,M,1,1,,8,,,3.51,,,,,,,8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,217,,,,,,,
260,217,5,0,,1832,NF,ROUGHTON,,5.96,,,,,,0,0,0,0,0,0,0,0,N,6,M,1,1,,6,,,3.51,,,,,,,6,,0,,,,,,,,,1.14,0,,,,0,0,0,0,,,,,,,CCI,26,217,,,,,,,
260,217,6,0,,1832,NF,ROUGHTON,,0.54,,,,,,0,0,0,0,0,0,0,0,N,0.8,M,1,1,,0.8,,,3.51,,,,,,,0.8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,217,,,,,,,
260,218,1,1,L,1832,NF,ROUGHTON,,7.28,,,,,,0,0,0,0,0,0,0,0,N,6.3,M,1,,,6.3,,,3.51,,,,,,,6.3,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,218,,,,,,,
260,220,1,2,L,1832,NF,HOLT,,20.67,18,2.67,0,0,0,0,0,0,0,0,0,0,0,N,20,M,1,1,,20,,,3.51,,,,,,,20,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1808,,20.67,0,0,,CCI,26,220,,,,,,,
260,221,1,0,,1832,NF,SHERINGHAM,,11.48,,,,,,0,0,0,0,0,0,0,,,10,M,1,1,,10,,,3.51,,,,,,,10,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,221,,,,,,,
260,221,2,0,,1832,NF,SHERINGHAM,,7,,,,,,0,0,0,0,0,0,0,0,N,10,M,1,1,,10,,,3.51,,,,,,,10,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,221,,,,,,,
260,222,1,0,,1832,NF,TRIMINGHAM,,2,,,,,,0,0,0,0,0,0,0,0,N,1.7,M,1,1,,1.7,,,3.51,,,,,,,1.7,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,222,,,,,,,
260,222,2,0,,1832,NF,SOUTH REPPS,,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,N,0.53,M,1,1,,0.53,,,3.51,,,,,,,0.53,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,222,,,,,,,
260,222,3,0,,1832,NF,SOUTH REPPS,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N,1.05,M,1,1,,1.05,,,3.51,,,,,,,1.05,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,222,,,,,,,
260,222,4,0,,1832,NF,SOUTH REPPS,,3.68,3.68,0,0,0,0,0,0,0,0,0,0,0,0,N,4.2,M,1,1,,4.2,,,3.51,,,,,,,4.2,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,222,,,,,,,
260,223,1,1,L,1832,NF,SUFFIELD,,10,,,,,,0,0,0,0,0,0,0,0,N,12.5,M,1,1,,12.5,,,3.51,,,,,1,3.33,12.5,,0,,,,,O,0.67,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,223,,,,,,,
260,224,2,0,,1832,NF,SUFFIELD,,12,,,,,,0,0,0,0,0,0,0,0,N,15,M,1,1,,15,,,3.51,,,,,,,15,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,224,,,,,,,
260,228,1,1,L,1832,NF,AYLSHAM,,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,N,0.8,M,1,1,,0.8,,,3.51,,,,,,,0.8,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,228,,,,,,,
260,228,2,0,,1832,NF,BANNINGHAM,,1,,,,,,0,0,0,0,0,0,0,0,N,1.5,M,1,1,,1.5,,,3.51,,,,,1,0.25,1.5,,0,,,,,O,0.05,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,228,,,,,,,
260,228,3,0,,1832,NF,BELAUGH,,1.5,,,,,,0,0,0,0,0,0,0,0,N,2,M,1,1,,2,,,3.51,,,,,,,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,228,,,,,,,
260,234,1,0,,1832,NF,COLTISHALL,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,N,3,V,1,,,3,,,3.51,,,,,,,3,,0,,,,,,,,,2,0,2,0,0,0,0,0,0,,,0,0,0,,CCI,26,234,,,,,,,
260,235,1,0,,1832,NF,BRAMPTON,,2.5,,,,,,0,0,0,0,0,0,0,0,N,3.45,M,1,1,,3.45,,,3.51,,,,,,,3.45,,0,,,,,,,,,2.5,0,,,,0,0,0,0,,,0,0,0,,CCI,26,235,,,,,,,
260,237,3,0,,1832,NF,HAUTBOIS MAGNA,,2,,,,,,0,0,0,0,0,0,0,0,N,2.5,M,1,1,,2.5,,,3.51,,,,,,,2.5,,0,,,,,,,,,2,0,,,,0,0,0,0,,,0,0,0,,CCI,26,237,,,,,,,
260,237,4,0,,1832,NF,HAUTBOIS MAGNA,,0.5,,,,,,0,0,0,0,0,0,0,0,N,0.75,V,1,,,0.75,,,3.51,,,,,,,0.75,,0,,,,,,,,,0.5,0,,,,0,0,0,0,,,0,0,0,,CCI,26,237,,,,,,,
260,238,1,0,,1832,NF,COLTISHALL,,8,,,,,,0,0,0,0,0,0,0,0,N,14,M,1,1,,14,,,3.51,,,,,,,14,,0,,,,,,,,,3.25,0,,,,0,0,0,0,,,,,,,CCI,26,238,,,,open area ?,,,
260,238,2,0,,1832,NF,COLTISHALL,,3.5,,,,,,0,0,0,0,0,0,0,0,N,5.25,M,1,1,,5.25,,,3.51,,,,,,,5.25,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,238,,,,,,,
260,238,3,0,,1832,NF,BUXTON,,0.87,,,,,,0,0,0,0,0,0,0,0,N,1.12,M,1,1,,1.12,,,3.51,,,,,,,1.12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCI,26,238,,,,,,,
260,242,1,0,,1832,NF,CALTHORPE,,8.5,,,,,,0,0,0,0,0,1,0,1,Y,11.5,M,1,1,,11.5,,,3.51,,,,,,,11.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,242,,,,,,,
260,242,2,0,,1832,NF,CALTHORPE,,3.8,,,,,,0,0,0,0,0,0,0,0,N,4.5,M,1,1,,4.5,,,3.51,,,,,,,4.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,242,,,,,,,
260,243,1,0,,1832,NF,CAWSTON,,1.75,,,,,,0,0,0,0,0,0,0,0,N,2,M,1,1,,2,,,3.51,,,,,,,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,243,,,,,,,
260,249,2,0,,1832,NF,HAUTBOIS PARVA AND LAMMAS,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,2.1,V,1,,,2.1,,,3.51,,,,,,,2.1,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCI,26,249,,,,,,,
260,255,1,0,,1832,NF,SWANTON ABBOTT,,2.36,,,,,,0,0,0,0,0,0,0,0,N,3,M,1,1,,3,,,3.51,,,,,,,3,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,2.36,0,0,,CCI,26,255,,,,,,,
260,255,2,0,,1832,NF,SWANTON ABBOTT,,1.57,,,,,,0,0,0,0,0,0,0,0,N,1.5,M,1,1,,1.5,,,3.51,,,,,,,1.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1824,,1.57,0,0,,CCI,26,255,,,,,,,
260,256,1,0,,1832,NF,SWANTON ABBOTT,,5.15,,,,,,0,0,0,0,0,0,0,0,N,8.25,M,1,1,,8.25,,,3.51,,,,,,,8.25,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1824,W,0,0,0.65,,CCI,26,256,,,,,,,
260,257,1,1,L,1832,NF,HEMSBY,,10.5,,,,,,0,0,0,0,0,0,0,0,N,23.62,M,1,1,,23.62,,,3.51,,,,,,,23.62,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,257,,,,,,,
260,258,1,0,,1832,NF,CAISTER NEXT YARMOUTH,,5.34,,,,,,0,0,0,0,0,0,0,0,N,22.5,M,1,1,,22.5,,,3.51,,,,,,,22.5,,1,,,T,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,258,,,,,,,
260,258,2,0,,1832,NF,CAISTER NEXT YARMOUTH,,3.07,,,,,,0,0,0,0,0,0,0,0,N,10.62,M,1,1,,10.62,,,3.51,,,,,,,10.62,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,258,,,,,,,
260,259,1,0,,1832,NF,CAISTER NEXT YARMOUTH,,6.5,,,,,,0,0,0,0,0,0,0,0,N,12.45,M,1,1,,12.45,,,3.51,,,,,,,12.45,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCI,26,259,,,,,,,
