almsExpMean,almsExpSum,almsIncMean,almsIncSum,annuityExpMean,annuityExpSum,annuityIncMean,annuityIncSum,county,courtExpMean,courtExpSum,courtIncMean,courtIncSum,depHouse,educationExpMean,educationExpSum,educationIncMean,educationIncSum,feeExpMean,feeExpSum,feeIncMean,feeIncSum,founded,incomplete,infraExpMean,infraExpSum,infraIncMean,infraIncSum,ladyHouse,landExpMean,landExpSum,landIncMean,landIncSum,latitude,longitude,millExpMean,millExpSum,millIncMean,millIncSum,name,netInc,order,originalFoundation,pt,region,rurHouse,selected,subHouse,subPop,survival,synProxExpMean,synProxExpSum,synProxIncMean,synProxIncSum,titheExpMean,titheExpSum,titheIncMean,titheIncSum,totalExp,totalInc,transferExpMean,transferExpSum,transferIncMean,transferIncSum,unknownExpMean,unknownExpSum,unknownIncMean,unknownIncSum,urbHouse,urbPop,year,diss1536
,0.0,,0.0,,0.0,,0.0,SURREY,,0.0,,0.0,,,0.0,,0.0,-281.3333333333333,-844.0,,0.0,1240.0,0.0,,0.0,,0.0,0.0,-50.708333333333336,-608.5,926.96875,14831.5,51.235427,-0.206452,,0.0,640.0,640.0,Reigate Priory,16519.0,Augustinian,,POINT (525308.6030218264 149999.5570466534),2.0,1.0,1.0,0,0.0,0.0,-240.0,-240.0,,0.0,,0.0,4080.0,4080.0,,,-200.0,-400.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,-1097.142857142857,-7680.0,,0.0,1217.0,0.0,,0.0,,0.0,0.0,,0.0,3573.9285714285716,50035.0,53.978617,-1.404051,,0.0,,0.0,Ribstone Preceptory,49795.0,Augustinian,,POINT (439183.2110775289 453779.8452702524),5.0,1.0,1.0,0,0.0,4.0,,0.0,,0.0,,0.0,3840.0,3840.0,-4080.0,53875.0,-1600.0,-1600.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
-448.0,-448.0,,0.0,,0.0,,0.0,STAFFORDSHIRE,,0.0,,0.0,,,0.0,,0.0,-320.0,-640.0,,0.0,1144.0,0.0,,0.0,,0.0,0.0,-120.33333333333333,-361.0,1038.2,15573.0,52.951243,-1.835296,,0.0,,0.0,Rocester Abbey,24034.5,Augustinian,,POINT (411163.1466888703 339328.8079811421),4.0,1.0,1.0,0,0.0,2.0,-147.5,-295.0,,0.0,,0.0,1867.6666666666667,11206.0,-2744.5,26779.0,-413.3333333333333,-1240.0,,0.0,,0.0,,0.0,0,0.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,HAMPSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,967.0,1.0,,0.0,,0.0,1.0,,0.0,,0.0,50.98968,-1.50125,,0.0,,0.0,Romsey Abbey,94450.5,Benedictine,907.0,POINT (435101.5130329826 121261.2855586716),3.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,-32376.0,126826.5,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,NORTHAMPTONSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1250.0,0.0,,0.0,,0.0,1.0,,0.0,,0.0,52.424558,-0.805835,,0.0,,0.0,Rothwell Priory,1436.5,Augustinian,,POINT (481299.2554869073 281398.84225072),4.0,1.0,1.0,0,0.0,1.0,-127.5,-127.5,,0.0,,0.0,2524.0,2524.0,-1087.5,2524.0,-320.0,-960.0,,0.0,,0.0,,0.0,0,0.0,1537.0,0
-560.0,-560.0,,0.0,,0.0,,0.0,NOTTINGHAMSHIRE,,0.0,,0.0,,,0.0,,0.0,-201.0,-804.0,,0.0,1160.0,0.0,,0.0,,0.0,0.0,-131.7,-658.5,890.0,13350.0,52.98306,-0.9993999999999998,,0.0,,0.0,Shelford Priory,27985.0,Augustinian,,POINT (467274.999185444 343323.5027149522),4.0,1.0,1.0,0,0.0,0.0,-64.0,-576.0,,0.0,,0.0,1699.4285714285713,11896.0,,36409.0,-489.09090909090907,-5380.0,134.85714285714286,944.0,-81.85714285714286,-573.0,3202.6666666666665,9608.0,0,0.0,1536.0,1
-457.3333333333333,-2744.0,549.0,549.0,-1200.0,-1200.0,,0.0,DORSET,,0.0,1709.642857142857,23935.0,,-936.0,-936.0,,0.0,-325.11538461538464,-8453.0,,0.0,705.0,0.0,,0.0,,0.0,0.0,-65.91304347826087,-1516.0,1634.25,132374.25,50.946667,-2.516667,,0.0,,0.0,Sherborne Abbey,163855.75,Benedictine,,POINT (363799.6092137462 116486.8136710028),3.0,1.0,1.0,0,0.0,3.0,-88.375,-176.75,,0.0,,0.0,1736.1818181818182,19098.0,,,-380.8,-1904.0,372.8,1864.0,-240.0,-240.0,157.5,157.5,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,CAMBRIDGESHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1177.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,52.10839,-0.088513,,0.0,,0.0,Shingay Preceptory,42054.0,Augustinian,,POINT (531000.4140217508 247284.136440924),1.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
-884.0,-884.0,,0.0,-1320.0,-2640.0,,0.0,SHROPSHIRE,,0.0,240.0,240.0,,,0.0,,0.0,-512.5,-8200.0,,0.0,1087.0,0.0,,0.0,,0.0,0.0,-62.875,-251.5,2922.9411764705883,99380.0,52.707607,-2.743916,,0.0,,0.0,Shrewsbury Abbey,127738.0,Benedictine,,POINT (349834.7724313572 312473.7899198714),4.0,,1.0,0,0.0,4.0,-366.0,-1098.0,,0.0,,0.0,1290.0571428571554,45152.00000000044,-23513.5,147651.5,-803.0769230769231,-10440.0,214.15384615384616,2784.0,,0.0,96.0,96.0,1,4.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1122.0,0.0,,0.0,,0.0,0.0,,0.0,1920.0,1920.0,53.981178,-1.281785,,0.0,,0.0,Skewkirk,1920.0,Augustinian,,POINT (447198.9941683404 454139.0475952583),5.0,1.0,1.0,0,0.0,4.0,,0.0,,0.0,,0.0,,0.0,0.0,1920.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,SURREY,,0.0,,0.0,,,0.0,,0.0,-980.0,-3920.0,,0.0,1106.0,0.0,,0.0,,0.0,0.0,-126.95833333333333,-1523.5,4214.4807692307695,109576.5,51.506118,-0.08966,,0.0,,0.0,Southwark Cathedral Priory,149838.0,Augustinian,,POINT (532677.4161719331 180305.721577312),2.0,,1.0,0,0.0,3.0,-501.0,-501.0,,0.0,,0.0,3651.076923076923,47464.0,-7722.5,157560.5,-608.6666666666666,-1826.0,,0.0,-216.0,-432.0,,0.0,1,50.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,CAMBRIDGESHIRE,,0.0,,0.0,1.0,,0.0,,0.0,,0.0,,0.0,1227.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,52.322181,0.279701,,0.0,,0.0,Spinney Priory,7200.0,Benedictine,,POINT (555466.256712653 271787.0143223015),1.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,HERTFORDSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,793.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,51.750453,-0.342246,,0.0,,0.0,St Albans Abbey,504565.75,Benedictine,,POINT (514532.2478741942 207050.0886789088),2.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
-754.0,-754.0,,0.0,,0.0,,0.0,KENT,,0.0,776.0,776.0,,,0.0,,0.0,-705.304347826087,-16222.0,,0.0,598.0,0.0,-790.6666666666666,-4744.0,,0.0,0.0,-940.0227272727273,-10340.25,6582.364130434783,302788.75,51.2782,1.087644,,0.0,1700.0,6800.0,St Augustine's Abbey,339179.75,Benedictine,,POINT (615438.7395490638 157755.9890903),2.0,,1.0,0,0.0,2.0,,0.0,,0.0,,0.0,,0.0,-33417.5,371738.75,-689.0,-14469.0,479.5,3836.0,-882.01,-22050.25,5972.79347826087,137374.25,1,3.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,CUMBERLAND,,0.0,,0.0,1.0,,0.0,,0.0,-185.0,-1480.0,,0.0,1120.0,0.0,,0.0,,0.0,0.0,,0.0,444.25,10662.0,54.493949,-3.593528,,0.0,,0.0,St Bees Priory,34514.0,Benedictine,,POINT (296884.4784007689 512125.2006787823),5.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,16860.0,16860.0,-1480.0,35994.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
-1424.0,-1424.0,,0.0,-880.0,-1760.0,,0.0,NORFOLK,,0.0,839.1363636363636,18461.0,,,0.0,,0.0,-345.45454545454544,-7600.0,,0.0,1019.0,0.0,,0.0,,0.0,0.0,-165.06521739130434,-3796.5,2130.3466981132074,112908.375,52.68639999999999,1.5247,,0.0,,0.0,St Benet's Abbey,140124.625,Benedictine,800.0,POINT (638317.2520056315 315683.5295282572),1.0,1.0,1.0,0,0.0,3.0,-156.75,-313.5,,0.0,,0.0,1293.075,25861.5,-22483.5,162608.125,-784.1666666666666,-7057.5,227.84615384615384,2962.0,-133.0,-532.0,292.3333333333333,877.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,CAMBRIDGESHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1291.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,52.175011,0.138846,,0.0,,0.0,"St Edmund's Priory, Cambridge",3584.5,Gilbertine,,POINT (546350.6086660184 255127.2672397781),1.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,NORFOLK,-13.0,-13.0,10.5,21.0,,,0.0,,0.0,-272.0,-816.0,,0.0,1160.0,0.0,,0.0,,0.0,1.0,-38.92857142857143,-272.5,330.3478260869565,7598.0,52.40592699999999,0.7521989999999998,,0.0,,0.0,"St George's Priory, Thetford Nunnery",9734.5,Benedictine,1032.0,POINT (587308.7116946646 282218.7760439287),1.0,1.0,1.0,0,0.0,1.0,,0.0,,0.0,,0.0,271.0,813.0,,,-1280.0,-1280.0,3320.0,3320.0,,0.0,364.0,364.0,0,0.0,1537.0,0
-280.0,-280.0,,0.0,,0.0,,0.0,MIDDLESEX,,0.0,,0.0,,,0.0,,0.0,-994.6666666666666,-2984.0,,0.0,1220.0,0.0,,0.0,,0.0,1.0,-122.8076923076923,-1596.5,8733.6,87336.0,51.514769,-0.082363,,0.0,,0.0,"St Helen's Priory, Bishopsgate",76988.5,Benedictine,,POINT (533158.5770516498 181280.9683029874),2.0,,1.0,0,0.0,2.0,-128.0,-128.0,,0.0,,0.0,2640.0,2640.0,-13323.5,90312.0,-1188.5714285714287,-8320.0,,0.0,-17.0,-17.0,,0.0,1,50.0,1538.0,0
-252.0,-252.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,1.0,,0.0,,0.0,-320.0,-640.0,,0.0,1100.0,0.0,,0.0,,0.0,0.0,,0.0,198.28571428571428,2776.0,54.401826,-1.728652,,0.0,160.0,160.0,"St Martin's Priory, Richmond",10520.0,Benedictine,,POINT (417713.7503614262 500739.3854045983),5.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,50.0,50.0,-964.0,11472.0,-72.0,-72.0,306.5,6130.0,,0.0,,0.0,0,0.0,1539.0,0
-840.0,-840.0,,0.0,-480.0,-480.0,,0.0,MIDDLESEX,,0.0,,0.0,1.0,,0.0,,0.0,-684.0,-3420.0,,0.0,1350.0,0.0,,0.0,,0.0,0.0,-255.9,-5118.0,6406.4047619047615,134534.5,51.509297,-0.072055,,0.0,4810.0,4810.0,St Mary Graces,131286.5,Cistercian,,POINT (533889.805806116 180691.2831660447),2.0,,1.0,1,50.0,2.0,,0.0,,0.0,,0.0,1489.3333333333333,4468.0,-13336.0,144622.5,-683.6,-3418.0,800.0,800.0,-210.0,-420.0,,0.0,0,0.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,1.0,,0.0,,0.0,-280.0,-560.0,,0.0,1161.0,0.0,,0.0,,0.0,0.0,-100.0,-100.0,733.6666666666666,4402.0,53.229954,-0.519876,,0.0,,0.0,St Mary Magdalene's Priory,5595.0,Benedictine,,POINT (498900.3096976861 371343.372462503),4.0,,1.0,1,4.0,3.0,,0.0,,0.0,,0.0,,0.0,-660.0,6255.0,,0.0,192.375,1539.0,,0.0,,0.0,0,0.0,1539.0,0
-6451.625,-51613.0,,0.0,-1842.0,-7368.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,138.0,276.0,,,0.0,,0.0,-810.6274509803922,-41342.0,,0.0,1180.0,0.0,,0.0,15509.0,15509.0,0.0,-157.45454545454547,-1732.0,767.0175438596491,131160.0,53.961389000000004,-1.088056,,0.0,365.0,1460.0,"St Mary's Abbey, York",396084.0,Benedictine,,POINT (459932.0582675619 452083.3612521954),5.0,,1.0,0,0.0,3.0,-89.0,-178.0,,0.0,,0.0,2205.075,88203.0,-105811.0,501895.0,-8000.0,-8000.0,893.0,25004.0,,0.0,1600.0,1600.0,1,7.0,1539.0,0
-2040.0,-2040.0,,0.0,-1095.0,-1095.0,,0.0,NORFOLK,-13.625,-109.0,12.0,12.0,,,0.0,,0.0,-381.5,-3052.0,,0.0,1114.0,0.0,,0.0,,0.0,0.0,-435.16129032258067,-13490.0,2686.7413793103447,77915.5,52.4165,0.742382,,0.0,,0.0,"St Mary's Priory, Thetford Priory",75052.5,Benedictine,1104.0,POINT (586596.4702329298 283369.1209811774),1.0,1.0,1.0,0,0.0,4.0,-104.0,-208.0,,0.0,,0.0,1379.7142857142858,9658.0,,,-388.46153846153845,-5050.0,154.28571428571428,2160.0,-7.0,-7.0,3570.0,10710.0,0,0.0,1540.0,0
-264.0,-264.0,,0.0,,0.0,,0.0,KENT,,0.0,120.0,120.0,,,0.0,,0.0,-448.0,-2240.0,,0.0,1192.0,0.0,,0.0,,0.0,0.0,-173.41304347826087,-3988.5,752.28125,24073.0,51.13184499999999,1.250762,,0.0,,0.0,St Radegund's Abbey,23630.5,Premonstratensian,,POINT (627532.6980871212 141976.4393218614),2.0,,1.0,1,2.0,0.0,,0.0,,0.0,,0.0,386.6666666666667,1160.0,-10542.5,34185.0,-392.0,-3136.0,86.0,172.0,-354.0,-354.0,1684.0,8420.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,CHESHIRE,,0.0,,0.0,,,0.0,,0.0,-465.0,-7440.0,,0.0,1093.0,0.0,,0.0,,0.0,0.0,-632.1,-3160.5,2563.4596774193546,158934.5,53.19188199999999,-2.890539,,0.0,,0.0,St Werburgh's Abbey,240791.0,Benedictine,,POINT (340597.2282100942 366457.0695406952),4.0,,1.0,0,0.0,2.0,,0.0,,0.0,,0.0,3606.5,21639.0,-7192.0,257731.5,-545.7142857142857,-3820.0,3179.0,3179.0,-84.0,-84.0,8613.333333333334,25840.0,1,4.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,HAMPSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1124.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,50.92516,-1.38085,,0.0,,0.0,St. Denys Priory,19338.0,Augustinian,,POINT (443612.1911237309 114150.5858438571),3.0,,1.0,1,3.0,0.0,,0.0,,0.0,,0.0,,0.0,-2610.0,21948.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,1.0,,0.0,,0.0,53.178692,-0.247281,,0.0,,0.0,Stixwould Priory Benedictines,36480.0,Benedictine,,POINT (517234.9030122723 366052.2979642321),4.0,1.0,1.0,0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1537.0,0
-377.3333333333333,-1132.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-323.0769230769231,-4200.0,,0.0,1150.0,0.0,,0.0,,0.0,1.0,-80.0,-80.0,1476.8809523809523,31014.5,53.178692,-0.247281,,0.0,,0.0,Stixwould Priory Cistercians,27422.5,Cistercian,,POINT (517234.9030122723 366052.2979642321),4.0,1.0,1.0,0,0.0,0.0,-184.0,-736.0,,0.0,,0.0,1313.3333333333333,7880.0,-11712.0,39134.5,-664.5714285714286,-4652.0,240.0,240.0,-120.0,-240.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,HUNTINGDONSHIRE,,0.0,,0.0,,,0.0,,0.0,-386.6666666666667,-1160.0,,0.0,1274.0,0.0,,0.0,,0.0,0.0,-805.0,-1610.0,456.55263157894734,8674.5,52.295,-0.368,,0.0,192.0,192.0,Stonely Priory,11045.5,Augustinian,,POINT (511394.9010333287 267571.2451644795),1.0,1.0,1.0,0,0.0,0.0,-186.0,-186.0,,0.0,,0.0,5841.0,5841.0,-3982.0,15027.5,-400.0,-800.0,,0.0,-226.0,-226.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,OXFORDSHIRE,,0.0,120.0,240.0,,,0.0,,0.0,-209.77777777777777,-1888.0,,0.0,1176.0,0.0,,0.0,,0.0,1.0,-74.33333333333333,-446.0,675.3333333333334,20260.0,51.805448,-1.13464,,0.0,80.0,80.0,"Studley Priory, Oxfordshire",19732.25,Benedictine,,POINT (459761.2079421431 212220.8253207463),2.0,1.0,1.0,0,0.0,3.0,-127.75,-127.75,,0.0,,0.0,237.6818181818182,2614.5,-4826.75,24559.0,-473.0,-2365.0,80.0,80.0,,0.0,762.25,1524.5,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,1.0,,0.0,,0.0,-194.28571428571428,-1360.0,,0.0,1148.0,0.0,,0.0,,0.0,0.0,-94.16666666666667,-282.5,1376.44,34411.0,52.947804,-0.141782,,0.0,480.0,480.0,Swineshead Abbey,40263.5,Cistercian,,POINT (524950.5409285917 340548.6283348657),4.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,1832.75,3665.5,1974.5,41038.0,-320.0,-320.0,,0.0,-12.0,-12.0,3632.75,7265.5,0,0.0,1536.0,1
-1893.5,-11361.0,,0.0,,0.0,,0.0,WARWICKSHIRE,,0.0,,0.0,,,0.0,,0.0,-540.0,-1080.0,,0.0,1381.0,0.0,,0.0,,0.0,0.0,-40.0,-120.0,1291.25,5165.0,52.401021,-1.494839,,0.0,,0.0,"The Charterhouse, Coventry",31516.0,Carthusian,,POINT (434466.1318383542 278230.0661752627),4.0,,1.0,1,6.0,3.0,-111.16666666666667,-333.5,,0.0,,0.0,4880.0,53680.0,-28793.0,60309.0,-579.9,-8698.5,488.0,1464.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,MIDDLESEX,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1185.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,51.513203,-0.110486,,0.0,,0.0,The Temple Preceptory,39024.0,Augustinian,,POINT (531211.8274218547 181056.0631966271),2.0,,1.0,1,50.0,4.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
-140.0,-140.0,,0.0,,0.0,,0.0,NORFOLK,-19.0,-19.0,,0.0,,,0.0,,0.0,-320.0,-640.0,,0.0,1104.0,0.0,,0.0,,0.0,0.0,-191.11111111111111,-1720.0,401.95454545454544,8843.0,52.4137,0.7406000000000001,,0.0,,0.0,Thetford Priory (Suffolk side),9440.0,Augustinian,,POINT (586487.1104276408 283053.1536569439),1.0,1.0,1.0,0,0.0,0.0,-18.0,-18.0,,0.0,,0.0,481.5,1926.0,,,,0.0,560.0,560.0,,0.0,324.0,648.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,,,0.0,,0.0,-213.33333333333334,-640.0,,0.0,1180.0,0.0,,0.0,,0.0,1.0,,0.0,333.29411764705884,5666.0,53.883019999999995,-0.94115,,0.0,,0.0,Thicket Priory,5026.0,Benedictine,,POINT (469700.5077023489 443498.0686942179),5.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,-640.0,5666.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,720.0,1440.0,,,0.0,,0.0,-278.3333333333333,-6680.0,,0.0,1139.0,0.0,,0.0,,0.0,0.0,-513.7368421052631,-9761.0,3167.8352272727275,139384.75,53.655125,-0.309758,,0.0,,0.0,Thornton Abbey,142774.5,Augustinian,,POINT (511804.7970507502 418950.0326921588),4.0,1.0,1.0,0,0.0,3.0,-435.0,-870.0,,0.0,,0.0,3008.0,33088.0,-32632.0,175406.75,-1286.0,-15432.0,414.0,414.0,-2409.0,-2409.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,ESSEX,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1150.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,51.870192,0.22243,,0.0,,0.0,Thremhall Priory,14623.5,Augustinian,,POINT (553102.2816258224 221401.9070610797),2.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,CORNWALL,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1150.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,50.479336,-4.391753,,0.0,,0.0,Trebeigh Preceptory,14400.0,Augustinian,,POINT (230403.3839331842 67125.69306492913),3.0,1.0,1.0,0,0.0,4.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
,0.0,,0.0,-800.0,-800.0,,0.0,CORNWALL,,0.0,21.714285714285715,152.0,,,0.0,,0.0,-373.3333333333333,-2240.0,,0.0,1088.0,0.0,,0.0,,0.0,0.0,,0.0,1497.375,11979.0,50.356537,-4.693909,,0.0,,0.0,Tywardreath Priory,29631.0,Benedictine,,POINT (208473.5981899459 54208.32992618473),3.0,1.0,1.0,0,0.0,0.0,-242.0,-242.0,,0.0,,0.0,1997.0,19970.0,,,-1760.0,-3520.0,,0.0,,0.0,922.0,1844.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,ESSEX,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1142.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,52.020732,0.220993,,0.0,,0.0,Walden Abbey,89497.0,Benedictine,,POINT (552492.2319812444 238139.4302464994),2.0,1.0,1.0,0,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1538.0,0
-560.0,-560.0,,0.0,,0.0,,0.0,NOTTINGHAMSHIRE,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1145.0,0.0,,0.0,,0.0,1.0,-79.5,-318.0,570.6666666666666,5136.0,53.351209999999995,-1.142142,,0.0,,0.0,Wallingwells Priory,14038.0,Benedictine,,POINT (457201.4249846101 384154.2237643799),4.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,-6980.0,21018.0,-678.0,-6102.0,640.0,640.0,,0.0,7604.0,15208.0,0,0.0,1539.0,0
-172.66666666666666,-518.0,,0.0,,0.0,,0.0,NORFOLK,,0.0,83.95833333333333,1007.5,,,0.0,,0.0,-258.0,-2580.0,,0.0,1169.0,0.0,,0.0,,0.0,0.0,-67.24418604651163,-5783.0,1540.3549107142858,86259.875,52.893682,0.875779,,0.0,1160.0,2320.0,Walsingham Priory,93979.125,Augustinian,,POINT (593548.2431909285 336784.4681724912),1.0,1.0,1.0,0,0.0,2.0,-148.66666666666666,-446.0,,0.0,,0.0,3493.6,17468.0,-13234.5,107213.625,-558.1428571428571,-3907.0,,0.0,-32.875,-131.5,145.5,145.5,0,0.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,SUFFOLK,,0.0,,0.0,,,0.0,,0.0,-280.0,-560.0,,0.0,1160.0,0.0,,0.0,,0.0,0.0,-407.0,-2849.0,4676.0,4676.0,52.3546,1.6201,,0.0,,0.0,Wangford Priory,7313.0,Benedictine,,POINT (646614.2465533869 279114.919856242),1.0,1.0,1.0,0,0.0,4.0,-97.0,-194.0,,0.0,,0.0,1186.6666666666667,7120.0,-1074.0,7120.0,-293.3333333333333,-880.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1133.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,53.942856,-0.67619,,0.0,,0.0,Warter Abbey,34412.0,Augustinian,,POINT (486992.3702518808 450447.7036216878),5.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
-1085.0,-1085.0,,0.0,,0.0,,0.0,SURREY,,0.0,59.2,296.0,1.0,,0.0,,0.0,-273.1666666666667,-1639.0,,0.0,1128.0,0.0,,0.0,,0.0,0.0,-231.8,-1159.0,1839.6458333333333,44151.5,51.202362,-0.75972,-640.0,-640.0,840.0,2520.0,Waverley Abbey,41859.5,Cistercian,,POINT (486747.1932786576 145525.3161904681),2.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,160.0,160.0,-5348.0,47207.5,-176.8,-884.0,,0.0,,0.0,80.0,80.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-320.0,-1600.0,,0.0,1118.0,0.0,,0.0,,0.0,0.0,-913.6666666666666,-5482.0,767.2,19180.0,53.559843,-0.085385,,0.0,,0.0,Wellow Abbey,22873.0,Augustinian,,POINT (526916.9740865253 408726.4811271032),4.0,,1.0,1,1.0,0.0,-380.0,-380.0,,0.0,,0.0,3360.0,16800.0,-13695.0,36568.0,-816.5714285714286,-5716.0,300.0,600.0,-480.0,-480.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,NORFOLK,,0.0,59.0,236.0,,,0.0,,0.0,-178.66666666666666,-536.0,,0.0,1265.0,0.0,,0.0,,0.0,0.0,-45.875,-1101.0,506.57,12664.25,52.678374,0.86681,,0.0,,0.0,Wendling Abbey,13420.75,Premonstratensian,,POINT (593899.4125509484 312817.5427944891),1.0,1.0,1.0,0,0.0,0.0,-176.25,-352.5,,0.0,,0.0,1111.25,4445.0,-3923.5,17344.5,-880.0,-1760.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
