Grid-cell,Longitude,Latitude,pdsi_1535,pdsi_1536,pdsi_1535x1536,pdsi_avg_1yr,pdsi_ext_1yr,pdsi_avg_2yr,pdsi_ext_2yr,pdsi_avg_3yr,pdsi_ext_3yr,pdsi_avg_5yr,pdsi_ext_5yr,pdsi_avg_10yr,pdsi_ext_10yr,bng_x,bng_y
3335,43.25,56.25,2.781,3.125,8.690625,-3.125,3.125,-2.9530000000000003,2.9530000000000003,-3.345666666666667,3.345666666666667,-2.3522000000000003,2.7682,-0.9800000000000001,1.718,3065731.254072158,1660892.2671978415
3336,43.75,56.25,,,,,,,,,,,,,,3091486.117125835,1682692.2139031375
3337,44.25,56.25,-3.34,-3.435,11.4729,3.435,3.435,3.3875,3.3875,2.167666666666667,2.349,2.4588,2.5676,2.6243,2.6787,3117092.8426689976,1704748.6943332863
3338,44.75,56.25,1.975,3.349,6.614275000000001,-3.349,3.349,-2.662,2.662,-2.2033333333333336,2.2033333333333336,-1.7142,1.7142,-2.2362,2.2362,3142548.4682011623,1727061.622219492
3339,8.75,56.75,0.034,-1.183,-0.04022200000000001,1.183,1.183,0.5745,0.6085,0.8863333333333333,0.9090000000000001,0.8778,1.1194,0.3987,0.9250999999999999,1055793.563702531,813718.858263877
3340,9.25,56.75,0.152,-1.479,-0.224808,1.479,1.479,0.6635000000000001,0.8155,0.9940000000000001,1.0953333333333333,1.003,1.2926,0.49399999999999994,1.032,1086138.5670176637,818651.7974490165
3341,10.25,56.75,-1.897,-1.555,2.9498349999999998,1.555,1.555,1.726,1.726,1.7806666666666666,1.7806666666666666,1.52,1.52,1.0841999999999998,1.24,1146762.0367149557,829197.54753551
3342,13.75,56.75,-1.562,-2.066,3.227092,2.066,2.066,1.814,1.814,1.8803333333333334,1.8803333333333334,1.5864,2.0292000000000003,0.923,1.1976,1358131.4036822203,873280.0940641535
3343,14.25,56.75,-1.859,-1.98,3.6808199999999998,1.98,1.98,1.9195,1.9195,2.0073333333333334,2.0073333333333334,1.685,2.145,0.8854999999999998,1.2881,1388208.82756367,880493.0652895771
3344,14.75,56.75,-0.586,-1.573,0.9217779999999999,1.573,1.573,1.0795,1.0795,1.5106666666666666,1.5106666666666666,1.3062,1.7486000000000002,0.9952,1.2964,1418253.2068200833,887936.039269456
3345,15.25,56.75,-2.71,-2.442,6.61782,2.442,2.442,2.576,2.576,2.716666666666667,2.716666666666667,2.2380000000000004,2.5032,1.4337,1.6153000000000002,1448263.3365774704,895609.4184841034
3346,15.75,56.75,-3.211,-3.881,12.461891,3.881,3.881,3.546,3.546,3.0216666666666665,3.0216666666666665,2.6146000000000003,2.7314,1.2128,1.69,1478237.9948378012,903513.6141927268
3347,16.25,56.75,-3.199,-4.132,13.218267999999998,4.132,4.132,3.6654999999999998,3.6654999999999998,3.235333333333333,3.235333333333333,2.7228,2.92,1.4369999999999998,1.7742,1508175.941968994,911649.0461067661
3348,21.75,56.75,-1.576,0.244,-0.384544,-0.244,0.244,0.666,0.91,0.36566666666666675,0.6849999999999999,0.6386000000000001,0.8985999999999998,1.4316000000000002,1.5615999999999999,1834696.718375823,1016527.8006841815
3349,22.25,56.75,-0.185,1.844,-0.34114,-1.844,1.844,-0.8295,1.0145,-0.7283333333333334,0.8516666666666667,-0.5378000000000001,0.9481999999999999,0.20099999999999998,1.1294,1864090.3317923006,1027473.3785309193
3350,22.75,56.75,-1.36,1.148,-1.56128,-1.148,1.148,0.1060000000000001,1.254,0.1576666666666667,0.923,-0.004599999999999982,0.9802,0.6891999999999999,1.327,1893429.2848708301,1038656.2454540557
3351,23.25,56.75,0.718,0.818,0.587324,-0.818,0.818,-0.768,0.768,-0.9293333333333332,0.9293333333333332,-0.317,1.061,0.06509999999999999,0.9700999999999999,1922712.0385093843,1050076.8977242527
3352,23.75,56.75,0.394,1.16,0.45704,-1.16,1.16,-0.7769999999999999,0.7769999999999999,-0.6493333333333333,0.6493333333333333,0.036399999999999946,0.8156000000000001,0.3954,0.9014,1951937.0285686492,1061735.8335206027
3353,24.25,56.75,4.336,5.613,24.337968000000004,-5.613,5.613,-4.974500000000001,4.974500000000001,-4.8180000000000005,4.8180000000000005,-2.6138000000000003,3.7378,-0.9682000000000001,2.2659999999999996,1981102.6654073126,1073633.5523733848
3354,24.75,56.75,1.597,3.362,5.369114,-3.362,3.362,-2.4795,2.4795,-2.7856666666666663,2.7856666666666663,-1.6446,2.5637999999999996,-0.4806000000000001,1.8573999999999997,2010207.3334229372,1085770.5545902862
3355,25.25,56.75,0.3,0.454,0.1362,-0.454,0.454,-0.377,0.377,-1.3463333333333332,1.3463333333333332,-0.055600000000000094,1.5599999999999998,0.9790999999999999,1.7869,2039249.3905988163,1098147.340665822
3356,25.75,56.75,-0.681,-0.452,0.30781200000000003,0.452,0.452,0.5665,0.5665,0.9860000000000001,0.9860000000000001,1.4492,1.4492,2.1420000000000003,2.1420000000000003,2068227.1680572948,1110764.4106737648
3357,26.25,56.75,-0.478,0.257,-0.122846,-0.257,0.257,0.11049999999999999,0.3675,-0.9006666666666668,1.2193333333333334,0.16879999999999995,1.4407999999999999,1.1415,1.7775000000000003,2097138.9696199957,1123622.2636423367
3358,26.75,56.75,0.199,1.801,0.358399,-1.801,1.801,-1.0,1.0,-1.205,1.205,-0.549,1.1754,0.42089999999999994,1.2831,2125983.0713754483,1136721.3969119298
3359,27.25,56.75,0.913,0.777,0.7094010000000001,-0.777,0.777,-0.845,0.845,-1.0093333333333334,1.0093333333333334,0.12440000000000004,1.3356000000000001,0.55,1.1602,2154757.7212546356,1150062.3054751775
3360,27.75,56.75,-0.083,0.532,-0.04415600000000001,-0.532,0.532,-0.2245,0.3075,0.0393333333333333,0.39399999999999996,0.096,0.4112,-0.06689999999999999,0.8821,2183461.138614971,1163645.481299139
3361,28.25,56.75,2.514,2.594,6.521315999999999,-2.594,2.594,-2.554,2.554,-2.184333333333333,2.184333333333333,-1.5331999999999997,1.5331999999999997,-0.5975999999999999,1.2723999999999998,2212091.5138332727,1177471.4126294279
3362,28.75,56.75,2.656,2.528,6.714368,-2.528,2.528,-2.592,2.592,-1.9013333333333335,1.9013333333333335,-1.1480000000000001,1.5080000000000002,-1.0076,1.4380000000000002,2240647.007908293,1191540.5832761123
3363,29.25,56.75,3.511,2.989,10.494379,-2.989,2.989,-3.25,3.25,-1.7433333333333334,2.5900000000000003,-1.3834,1.8914000000000002,-0.28159999999999996,1.5246000000000002,2269125.7520734044,1205853.4718811577
3364,29.75,56.75,1.191,1.534,1.8269940000000002,-1.534,1.534,-1.3625,1.3625,-0.514,1.3026666666666669,-0.6452,1.1703999999999999,-0.8314,1.4938,2297525.8474200442,1220410.551167352
3365,30.25,56.75,0.751,1.086,0.815586,-1.086,1.086,-0.9185000000000001,0.9185000000000001,0.33733333333333343,1.562,-0.011399999999999943,1.1510000000000002,0.6131999999999999,1.2164,2325845.364532574,1235212.2871684746
3366,30.75,56.75,0.839,1.09,0.91451,-1.09,1.09,-0.9645,0.9645,0.2849999999999999,1.571,-0.07480000000000006,1.1884000000000001,0.5619,1.2205,2354082.343135179,1250259.1384406432
3367,31.25,56.75,,,,,,,,,,,,,,2382234.7917515263,1265551.5552547073
3368,31.75,56.75,2.397,2.056,4.9282319999999995,-2.056,2.056,-2.2264999999999997,2.2264999999999997,-1.7466666666666668,1.7466666666666668,0.2666000000000001,2.3625999999999996,0.7899,1.8379,2410300.687377843,1281089.9787696064
3369,32.25,56.75,2.128,2.083,4.432624000000001,-2.083,2.083,-2.1055,2.1055,-1.5093333333333334,1.5093333333333334,0.4215999999999999,2.2328,0.8427,1.7483,2438277.9751701606,1296874.8401865833
3370,32.75,56.75,-4.734,-6.336,29.994624,6.336,6.336,5.535,5.535,4.912333333333334,4.912333333333334,4.8712,4.8712,2.9867999999999997,2.9867999999999997,2466164.5681464756,1312906.5598842618
3371,33.25,56.75,-2.034,-1.274,2.591316,1.274,1.274,1.654,1.654,1.2053333333333331,1.2053333333333331,2.1456000000000004,2.1456000000000004,1.7539000000000002,1.8277,2493958.3469045525,1329185.5465345012
3372,33.75,56.75,0.022,1.444,0.031768,-1.444,1.444,-0.733,0.733,-1.1403333333333334,1.1403333333333334,0.052200000000000066,1.4206,0.6172,1.3508,2521657.159356209,1345712.1961990418
3373,34.25,56.75,2.395,3.089,7.398155,-3.089,3.089,-2.742,2.742,-3.0383333333333336,3.0383333333333336,-1.6321999999999999,2.0138000000000003,-0.26219999999999993,1.5608,2549258.8204788505,1362486.8914069717
3374,34.75,56.75,-3.544,-5.21,18.46424,5.21,5.21,4.377,4.377,3.592333333333334,3.592333333333334,3.7241999999999997,3.7241999999999997,2.3205999999999998,2.4374000000000002,2576761.112085089,1379510.000213029
3375,35.25,56.75,-0.263,-0.44,0.11572,0.44,0.44,0.35150000000000003,0.35150000000000003,-0.6533333333333333,1.1219999999999999,0.7061999999999999,1.7713999999999999,0.9455,1.4781,2604161.782611321,1396781.8752368314
3376,35.75,56.75,2.999,3.291,9.869709,-3.291,3.291,-3.145,3.145,-3.4306666666666668,3.4306666666666668,-1.8739999999999999,2.8412,-0.6839999999999999,1.791,2631458.546926081,1414302.8526831311
3377,36.25,56.75,2.303,2.402,5.5318060000000004,-2.402,2.402,-2.3525,2.3525,-2.5786666666666664,2.5786666666666664,-1.324,2.19,-0.3481,1.5265,2658649.086159116,1432073.2513432016
3378,36.75,56.75,0.222,-0.039,-0.008658,0.039,0.039,-0.0915,0.1305,-0.632,0.658,0.21919999999999998,0.9932000000000001,0.5902,0.9898,2685731.0475520296,1450093.3715775718
3379,37.25,56.75,0.686,0.573,0.393078,-0.573,0.573,-0.6295,0.6295,-1.1536666666666666,1.1536666666666666,-0.28779999999999994,1.139,0.2702,1.0248,2712702.044331461,1468363.4942802323
3380,37.75,56.75,1.746,2.098,3.663108,-2.098,2.098,-1.922,1.922,-2.355,2.355,-1.3362,2.1314,-0.39459999999999995,1.3956,2739559.6556057143,1486883.879824603
3381,38.25,56.75,-0.291,0.764,-0.222324,-0.764,0.764,-0.23650000000000002,0.5275,-0.669,0.863,-0.6561999999999999,1.0550000000000002,0.0232,1.0696,2766301.426285792,1505654.766991519
3382,38.75,56.75,1.236,1.893,2.339748,-1.893,1.893,-1.5645,1.5645,-1.7913333333333332,1.7913333333333332,-1.3194000000000001,1.6522,-0.44110000000000005,1.2635,2792924.867031825,1524676.371879511
3383,39.25,56.75,0.617,1.724,1.0637079999999999,-1.724,1.724,-1.1705,1.1705,-1.6756666666666666,1.6756666666666666,-1.3558,1.6893999999999998,-0.2968,1.4678,2819427.4542258377,1543948.8867977746
3384,39.75,56.75,1.604,0.879,1.4099160000000002,-0.879,0.879,-1.2415,1.2415,0.18733333333333327,1.842666666666667,-0.4444,1.6623999999999999,0.36519999999999997,1.4824,2845806.629971904,1563472.4791421746
3385,40.25,56.75,2.592,3.247,8.416224,-3.247,3.247,-2.9195,2.9195,-2.9873333333333334,2.9873333333333334,-1.7574,2.4166,-0.5713,1.6679000000000002,2872059.8021246362,1583247.290254761
3386,40.75,56.75,-1.641,-1.743,2.860263,1.743,1.743,1.6920000000000002,1.6920000000000002,0.9153333333333334,1.3406666666666667,0.5886000000000001,1.2398,1.7892999999999997,2.1148999999999996,2898184.344347069,1603273.434267227
3387,41.25,56.75,,,,,,,,,,,,,,2924177.596198945,1623550.9969288725
3388,41.75,56.75,2.667,3.461,9.230486999999998,-3.461,3.461,-3.064,3.064,-2.3143333333333334,2.3143333333333334,-2.0867999999999998,2.0867999999999998,-0.9761999999999998,1.616,2950036.8632564265,1644080.0344196332
3389,42.25,56.75,-0.116,2.153,-0.24974800000000003,-2.153,2.153,-1.0185,1.1345,-1.6076666666666668,1.6849999999999998,-1.3396000000000001,1.386,-0.041300000000000024,1.5363,2975759.4172642757,1664860.5721487927
3390,42.75,56.75,-2.891,-1.996,5.770436,1.996,1.996,2.4435000000000002,2.4435000000000002,1.3086666666666666,1.9493333333333334,0.005800000000000072,1.9489999999999998,1.1532000000000002,2.1672000000000002,3001342.4963215403,1685892.603540045
3391,43.25,56.75,-2.91,-2.271,6.60861,2.271,2.271,2.5905,2.5905,1.338,2.116,0.03440000000000012,2.038,1.3643,2.3661,3026783.3051017784,1707176.0888036746
3392,43.75,56.75,2.375,3.157,7.4978750000000005,-3.157,3.157,-2.766,2.766,-2.4136666666666664,2.4136666666666664,-2.0974,2.0974,-2.193,2.193,3052079.0151088554,1728710.9536965662
3393,44.25,56.75,0.051,1.289,0.06573899999999999,-1.289,1.289,-0.6699999999999999,0.6699999999999999,-0.726,0.726,-0.2364,0.6348,1.5728000000000004,2.0084,3077226.764969352,1750497.0882709506
3394,44.75,56.75,0.641,-1.859,-1.191619,1.859,1.859,0.609,1.25,-0.0003333333333333706,1.2396666666666667,0.6856,1.4296000000000002,1.8616,2.2336,3102223.660762606,1772534.3456127294
3395,9.75,57.25,-0.23,-1.288,0.29624,1.288,1.288,0.759,0.759,0.7200000000000001,0.7200000000000001,0.7214,0.7766,0.8054,0.833,1106838.2282229275,878976.9567372145
3396,12.75,57.25,-2.027,-2.008,4.070216,2.008,2.008,2.0175,2.0175,2.002666666666667,2.002666666666667,1.7146000000000001,1.7146000000000001,1.5475999999999999,1.5475999999999999,1285765.200699716,914417.2860835542
3397,13.25,57.25,-1.029,-1.885,1.9396649999999998,1.885,1.885,1.4569999999999999,1.4569999999999999,1.3309999999999997,1.3309999999999997,1.3983999999999999,1.3983999999999999,1.3485999999999998,1.3485999999999998,1315487.4159668956,921115.6464129082
3398,13.75,57.25,-0.832,-1.605,1.3353599999999999,1.605,1.605,1.2185,1.2185,1.0919999999999999,1.0919999999999999,1.1924,1.1924,1.1928,1.1928,1345178.2780490182,928041.0828770532
3399,14.25,57.25,-1.052,-1.206,1.268712,1.206,1.206,1.129,1.129,1.0436666666666667,1.0436666666666667,1.2306000000000001,1.2306000000000001,1.1747,1.1925000000000001,1374836.5981483592,935193.9509182904
3400,14.75,57.25,-2.398,-2.815,6.75037,2.815,2.815,2.6065,2.6065,2.536,2.536,2.117,2.117,1.5593,1.5593,1404461.1719073616,942574.6144559918
3401,15.25,57.25,-2.605,-2.554,6.653169999999999,2.554,2.554,2.5795,2.5795,2.6203333333333334,2.6203333333333334,2.0642,2.1578,1.4852000000000003,1.5654000000000001,1434050.7789187029,950183.4455859535
3402,15.75,57.25,-1.722,-1.655,2.84991,1.655,1.655,1.6885,1.6885,2.0236666666666667,2.0236666666666667,1.4864,1.6627999999999996,1.2052999999999998,1.3995,1463604.1822365052,958020.8242679408
3403,16.25,57.25,-2.152,-1.398,3.008496,1.398,1.398,1.775,1.775,1.4080000000000001,1.4080000000000001,1.3291999999999997,1.4896,0.367,1.2668,1493120.1278888404,966087.138001191
3404,22.25,57.25,-1.262,0.853,-1.076486,-0.853,0.853,0.20450000000000002,1.0575,0.01766666666666668,0.8236666666666667,0.1384,1.1367999999999998,0.5638000000000002,1.1932,1843907.983894283,1080889.6047325698
3405,22.75,57.25,-0.723,1.508,-1.090284,-1.508,1.508,-0.3925,1.1155,-0.42533333333333334,0.9073333333333333,-0.22960000000000003,1.2192,0.26369999999999993,1.1997,1872814.2458237768,1091970.0979693313
3406,23.25,57.25,0.05,1.609,0.08045000000000001,-1.609,1.609,-0.8295,0.8295,-1.3653333333333333,1.3653333333333333,-0.8559999999999999,1.1119999999999999,0.15570000000000003,1.2201,1901663.4384767204,1103285.5306756108
3407,24.75,57.25,2.191,3.735,8.183385,-3.735,3.735,-2.963,2.963,-2.999333333333333,2.999333333333333,-1.3782,2.8577999999999997,-0.11859999999999996,2.0514,1987852.8142974207,1138645.9957260534
3408,25.25,57.25,1.496,2.898,4.335408,-2.898,2.898,-2.197,2.197,-2.3546666666666667,2.3546666666666667,-0.9492,2.2564,0.3574999999999999,1.9602999999999997,2016457.8192776144,1150905.7168174335
3409,25.75,57.25,0.823,-0.078,-0.064194,0.078,0.078,-0.3725,0.45049999999999996,-0.8346666666666667,0.8866666666666666,0.5252,1.558,1.3805,1.8969,2044997.6741304765,1163402.6409983966
3410,26.25,57.25,0.96,1.691,1.62336,-1.691,1.691,-1.3255,1.3255,-1.4973333333333334,1.4973333333333334,-0.3386,1.4582,1.0734999999999997,1.9718999999999998,2073470.6858848971,1176137.217941514
3411,26.75,57.25,3.315,3.734,12.37821,-3.734,3.734,-3.5244999999999997,3.5244999999999997,-3.4343333333333335,3.4343333333333335,-1.7408000000000001,2.7628,-0.3767,1.9149,2101875.135016253,1189109.8948754612
3412,27.25,57.25,0.364,1.148,0.41787199999999997,-1.148,1.148,-0.756,0.756,-0.7319999999999999,0.7319999999999999,-0.22059999999999996,0.7186,0.6751,1.1447,2130209.275053635,1202321.1159403801
3413,27.75,57.25,-1.112,0.39,-0.43368000000000007,-0.39,0.39,0.36100000000000004,0.7510000000000001,-0.3326666666666666,1.074,0.11100000000000002,0.9549999999999998,0.5844,1.0064000000000002,2158471.3321958445,1215771.3215263132
3414,28.25,57.25,1.265,1.394,1.7634099999999997,-1.394,1.394,-1.3295,1.3295,-1.8419999999999999,1.8419999999999999,-0.6472,1.5632,0.09749999999999999,1.2761,2186659.5049366853,1229460.9475946357
3415,28.75,57.25,-0.561,-0.553,0.31023300000000004,0.553,0.553,0.557,0.557,0.5830000000000001,0.5830000000000001,0.059800000000000034,0.6397999999999999,1.2982,1.5882,2214771.9637001096,1243390.4249822334
3416,29.25,57.25,1.416,1.833,2.595528,-1.833,1.833,-1.6244999999999998,1.6244999999999998,-0.793,1.373,-0.9527999999999999,1.3008,-1.1475,1.6032999999999997,2242806.8504857756,1257560.1786883918
3417,29.75,57.25,-0.112,-0.12,0.01344,0.12,0.12,0.11599999999999999,0.11599999999999999,-0.13466666666666668,0.28933333333333333,0.14559999999999998,0.4,0.7251000000000001,0.8523,2270762.278525607,1271970.6271442003
3418,30.25,57.25,2.305,2.034,4.68837,-2.034,2.034,-2.1695,2.1695,-1.5196666666666667,1.5196666666666667,-0.9710000000000001,1.1074,0.07899999999999996,1.1881999999999997,2298636.3319519795,1286622.1814644325
3419,30.75,57.25,0.583,0.973,0.567259,-0.973,0.973,-0.778,0.778,0.34800000000000014,1.3853333333333333,0.05040000000000007,0.9895999999999999,0.5885,1.0765,2326427.065478132,1301515.244681753
3420,31.25,57.25,2.103,2.003,4.212309,-2.003,2.003,-2.053,2.053,-1.4480000000000002,1.4480000000000002,-0.5398000000000001,1.2438,-0.5369999999999999,1.3046,2354132.50409148,1316650.2109632348
3421,31.75,57.25,2.612,2.273,5.937076,-2.273,2.273,-2.4425,2.4425,-1.9496666666666667,1.9496666666666667,0.10079999999999982,2.4404,0.6312000000000001,1.8078000000000003,2381750.642760475,1332027.4648090743
3422,32.25,57.25,2.265,2.166,4.90599,-2.166,2.166,-2.2155,2.2155,-1.6376666666666668,1.6376666666666668,0.30760000000000004,2.2728,0.7508999999999999,1.7335,2409279.446155714,1347647.3802335272
3423,32.75,57.25,1.898,2.007,3.809286,-2.007,2.007,-1.9525000000000001,1.9525000000000001,-1.3186666666666667,1.3186666666666667,0.5306,2.113,0.8733000000000001,1.6644999999999999,2436716.8483859897,1363510.3199279967
3424,33.25,57.25,2.063,1.904,3.9279520000000003,-1.904,1.904,-1.9835,1.9835,-1.502,1.502,0.22139999999999996,2.0238,0.6374999999999998,1.5387,2464060.752750011,1379616.6344063247
3425,33.75,57.25,0.278,0.309,0.085902,-0.309,0.309,-0.2935,0.2935,-1.1196666666666666,1.1196666666666666,0.3636,1.7071999999999998,0.6893,1.3611,2491309.0315045454,1395966.6611322646
3426,34.25,57.25,2.999,4.872,14.611128,-4.872,4.872,-3.9355,3.9355,-4.185333333333333,4.185333333333333,-2.6635999999999997,2.8891999999999998,-1.3466999999999998,1.7936999999999999,2518459.525649729,1412560.7236292476
3427,34.75,57.25,2.341,3.365,7.877465000000001,-3.365,3.365,-2.853,2.853,-3.3303333333333334,3.3303333333333334,-1.7510000000000001,2.7154,-0.3485000000000001,1.9232999999999998,2545510.0447323355,1429399.1305724634
3428,35.25,57.25,-0.951,-2.53,2.40603,2.53,2.53,1.7405,1.7405,0.7816666666666666,1.5389999999999997,1.8227999999999998,2.2771999999999997,2.2296000000000005,2.4568000000000003,2572458.3666677913,1446482.174863402
3429,35.75,57.25,-2.526,-3.562,8.997611999999998,3.562,3.562,3.0439999999999996,3.0439999999999996,2.231,2.231,3.2686,3.2686,2.3609999999999998,2.3609999999999998,2599302.2375817606,1463810.132686954
3430,36.25,57.25,3.047,3.476,10.591372,-3.476,3.476,-3.2615,3.2615,-3.3713333333333337,3.3713333333333337,-1.6292000000000002,2.7363999999999997,-0.39160000000000006,1.7912,2626039.3716721227,1481383.262551267
3431,36.75,57.25,2.789,3.167,8.832763,-3.167,3.167,-2.9779999999999998,2.9779999999999998,-3.1006666666666667,3.1006666666666667,-1.5164,2.5244,-0.3781,1.6453,2652667.4510921855,1499201.8043105267
3432,37.25,57.25,1.571,1.848,2.9032080000000002,-1.848,1.848,-1.7095,1.7095,-2.08,2.08,-1.091,1.8814,0.028400000000000047,1.5146000000000002,2679184.1258560005,1517265.9781708792
3433,37.75,57.25,1.891,2.224,4.205584,-2.224,2.224,-2.0575,2.0575,-2.439,2.439,-1.5302,2.1826,-0.2517,1.6047,2705587.013766654,1535575.9836798056
3434,38.25,57.25,2.442,2.752,6.720384,-2.752,2.752,-2.597,2.597,-2.8446666666666665,2.8446666666666665,-1.6984000000000001,2.4344,-0.5773999999999999,1.5439999999999998,2731873.7003684076,1554131.9986991577
3435,38.75,57.25,-0.572,0.872,-0.49878399999999995,-0.872,0.872,-0.15000000000000002,0.722,-0.5426666666666667,0.9239999999999999,-0.5366,1.2974,0.3229,1.3011,2758041.7389236134,1572934.1783622745
3436,39.25,57.25,0.115,0.602,0.06923,-0.602,0.602,-0.3585,0.3585,-0.22966666666666666,0.24833333333333332,-0.8168000000000001,0.8280000000000001,0.2512,1.0736,2784088.650415282,1591982.6540154873
3437,39.75,57.25,1.457,1.223,1.7819110000000002,-1.223,1.223,-1.34,1.34,-0.06666666666666672,1.72,-0.48600000000000004,1.478,0.19729999999999998,1.2769,2810011.9235762414,1611277.532144445
3438,40.25,57.25,2.148,2.92,6.27216,-2.92,2.92,-2.534,2.534,-2.8943333333333334,2.8943333333333334,-1.9376000000000002,2.5504000000000002,-0.7034,1.7811999999999997,2835809.0149458204,1630818.8932857094
3439,40.75,57.25,1.119,1.592,1.7814480000000001,-1.592,1.592,-1.3555000000000001,1.3555000000000001,-0.055000000000000084,1.7523333333333333,-0.3950000000000001,1.4134,0.22000000000000006,1.2391999999999999,2861477.348954965,1650606.790924115
3440,41.25,57.25,-3.244,-3.205,10.397020000000001,3.205,3.205,3.2245,3.2245,1.7626666666666668,2.5366666666666666,0.5932000000000001,2.0384,2.3712000000000004,3.0938000000000003,2887014.3180407523,1670641.2503764054
3441,41.75,57.25,-0.828,0.142,-0.11757599999999999,-0.142,0.142,0.34299999999999997,0.485,-0.745,1.297,-1.172,1.5032,0.39760000000000006,1.8459999999999996,2912417.2827912387,1690922.2676617566
3442,42.25,57.25,0.313,1.215,0.38029500000000005,-1.215,1.215,-0.764,0.764,-1.5333333333333334,1.5333333333333334,-1.8172000000000001,1.8172000000000001,-0.11499999999999999,1.8820000000000001,2937683.572121568,1711449.8083598106
3443,42.75,57.25,2.295,3.014,6.917129999999999,-3.014,3.014,-2.6544999999999996,2.6544999999999996,-3.172,3.172,-2.5496,2.5496,-0.8083,1.8605,2962810.4834823194,1732223.8064568585
3444,43.25,57.25,3.79,3.819,14.47401,-3.819,3.819,-3.8045,3.8045,-4.176333333333333,4.176333333333333,-3.3526,3.3526,-1.4699000000000002,2.2759,2987795.2831010055,1753244.1631809482
3445,43.75,57.25,,,,,,,,,,,,,,3012635.2062576814,1774510.7458266476
3446,44.25,57.25,2.386,1.995,4.760070000000001,-1.995,1.995,-2.1905,2.1905,-2.508666666666667,2.508666666666667,-2.8666000000000005,2.8666000000000005,-0.5233000000000001,2.8870999999999998,3037327.457595587,1796023.386570318
3447,44.75,57.25,0.366,-2.18,-0.79788,2.18,2.18,0.907,1.2730000000000001,0.464,0.9893333333333333,1.5962000000000003,1.9114,2.8585000000000003,3.0161000000000002,3061869.211467748,1817781.881276747
3448,12.75,57.75,-2.119,-2.271,4.812249,2.271,2.271,2.1950000000000003,2.1950000000000003,2.2423333333333333,2.2423333333333333,2.0829999999999997,2.0829999999999997,1.7958000000000003,1.7958000000000003,1273585.4916036704,969267.5219300007
3449,13.25,57.75,-1.963,-2.271,4.457973,2.271,2.271,2.117,2.117,2.007,2.007,2.0574,2.0574,2.1000000000000005,2.1000000000000005,1302888.250883318,975908.1530803631
3450,13.75,57.75,-1.359,-2.025,2.751975,2.025,2.025,1.692,1.692,1.5869999999999997,1.5869999999999997,1.6116,1.6116,1.584,1.584,1332159.0304617912,982773.6516047702
3451,14.25,57.75,-1.377,-2.078,2.8614059999999997,2.078,2.078,1.7275,1.7275,1.6556666666666668,1.6556666666666668,1.67,1.67,1.5665,1.5665,1361396.6263572061,989864.3449948977
3452,14.75,57.75,-1.982,-1.821,3.609222,1.821,1.821,1.9015,1.9015,1.9596666666666664,1.9596666666666664,1.7550000000000001,1.7550000000000001,1.6146,1.6146,1390599.8195735253,997180.5683283398
3453,15.25,57.75,-1.652,-1.275,2.1062999999999996,1.275,1.275,1.4634999999999998,1.4634999999999998,1.2756666666666667,1.2756666666666667,1.4129999999999998,1.4129999999999998,1.4995999999999998,1.4995999999999998,1419767.3756321517,1004722.6639702774
3454,15.75,57.75,-1.246,-1.459,1.817914,1.459,1.459,1.3525,1.3525,1.5883333333333336,1.5883333333333336,1.3348,1.3348,1.4239,1.4239,1448898.0441050264,1012490.9812636215
3455,16.25,57.75,-2.737,-1.447,3.9604390000000005,1.447,1.447,2.092,2.092,2.265,2.265,2.0802,2.0802,1.6717,1.6717,1477990.5581493848,1020485.8762074257
3456,18.75,57.75,-0.355,0.385,-0.136675,-0.385,0.385,-0.015000000000000013,0.37,-0.8053333333333335,1.042,-0.27180000000000004,0.9381999999999999,0.31529999999999997,1.1235000000000002,1622835.2652049947,1063871.898533245
3457,22.25,57.75,0.613,1.171,0.717823,-1.171,1.171,-0.892,0.892,-1.1936666666666669,1.1936666666666669,-0.24240000000000003,1.19,0.4788000000000001,1.1949999999999998,1823639.138804533,1134234.7855302433
3458,24.75,57.75,-0.119,2.464,-0.293216,-2.464,2.464,-1.1724999999999999,1.2915,-1.1833333333333333,1.2626666666666668,-0.7514,1.1905999999999999,0.2024999999999999,1.1999,1965409.274229366,1191435.2159965236
3459,25.25,57.75,-1.242,-0.22,0.27324,0.22,0.22,0.731,0.731,-0.3763333333333334,1.351,-0.05920000000000001,1.7176000000000002,0.9167,1.8051,1993576.9452574316,1203574.719214467
3460,25.75,57.75,-0.349,0.267,-0.093183,-0.267,0.267,0.04099999999999998,0.308,-0.8383333333333334,1.071,-0.05620000000000001,1.3466,0.7101,1.4114999999999998,2021678.6734357355,1215948.308642046
3461,26.25,57.75,0.067,1.065,0.071355,-1.065,1.065,-0.566,0.566,-1.4566666666666668,1.4566666666666668,-0.26879999999999993,1.4792,0.7949000000000002,1.6689,2049712.7704190107,1228556.3860709018
3462,26.75,57.75,1.811,2.799,5.068988999999999,-2.799,2.799,-2.3049999999999997,2.3049999999999997,-2.5253333333333337,2.5253333333333337,-0.8088000000000001,2.2216,0.23690000000000003,1.7521,2077677.5224759541,1241399.3501396803
3463,27.25,57.75,0.449,1.785,0.801465,-1.785,1.785,-1.117,1.117,-1.2473333333333334,1.2473333333333334,-0.5772,1.294,0.225,1.1982,2105571.1901268186,1254477.5957054726
